GSM707051	GSM707052	GSM707053	GSM707054	GSM707055	GSM707056	GSM707057	GSM707058	GSM707059	GSM707060	GSM707061	GSM707062	GSM707063	GSM707064	GSM707065	GSM707066
23177	9.1062227139037	9.7378593316034	8.49918877977823	9.89826161017569	10.3805228418373	9.70196999925801	10.4538377341529	10.0252102910851	8.7044744004138	8.86900001419223	9.87127542355202	8.04414699950407	8.29371778466458	8.95752259840261	10.3061194844313	8.22374416170364
23179	11.1742429949829	11.3659092514113	11.4540491295894	11.1306820979102	10.8357369504545	10.2943778450862	10.5668996539664	10.9148584890544	11.9943621042072	11.7390884359873	11.1069477562466	11.2846486880466	11.6590834417193	11.6780454653938	10.8760803283699	11.4607688568489
2318	9.86899479226641	10.2774641812686	9.11291792298275	10.5254160461835	9.86818905380932	10.2456809095094	10.4443230681609	8.95958951517905	10.1008951957079	11.5015802100467	9.2281173170725	9.2211363277329	13.7087947594575	8.99852252095324	10.5597497301048	12.9942063126152
23180	12.5305753088768	13.3566163689508	13.2963848366965	13.2931697062122	12.9564599152056	12.1738395799608	11.5287149453268	12.9231943518097	13.7713121397235	13.2338707896795	13.2422943939362	12.9363843400798	12.5364051685659	13.8454044481586	13.0270574045618	14.2880589486775
23181	12.8790984086654	12.7097735954683	12.9339023821726	13.1322013171583	13.189764036302	13.5536171688041	13.2627125462859	13.0186778431098	12.4985797498582	12.9017185105322	12.3667332426933	13.0606631633378	12.5594816748407	12.7773701058773	12.7022257529839	13.0253306605205
23185	14.4379545768948	15.065732212973	14.4939053865211	14.4781091544934	14.763156836832	15.6434921910213	14.8830127963516	14.7910345663399	14.2719288096465	13.3643076248024	14.2112929926565	14.3221085163034	13.0286622780656	13.9765666638643	14.9166851361313	13.4177219340955
23186	12.3126745775542	11.5051498628813	12.6736158471827	12.721632451746	11.9143861346862	12.2397476819632	12.3005923210841	10.301329757564	12.5575070269391	13.4736527753107	10.7005667341488	13.2782512700112	12.350990163727	11.0951263397596	12.4387613625419	13.383123934773
23187	11.3832547945334	10.6368884697152	11.3087477888207	12.0603120149152	10.0487655102662	9.20203578610226	10.6119007863981	9.79898605565374	12.4195161179905	12.5370752120251	11.1989422899913	11.4990865325353	12.3073629029652	12.1991525573253	11.7535582778555	13.5201263182898
23189	12.7795618964039	12.8493760163158	12.9467282983456	12.8936544539422	12.4809913510296	11.8347616393936	11.807161589781	12.7651144079003	13.0850900390229	12.9100949424673	13.1274997003464	13.1097834351085	12.1775006195502	12.7923519906281	12.8192616103703	13.3235025365563
2319	12.5727964558398	12.9169422106758	12.5209262701399	12.2761471287133	12.6924843782978	12.6857054228384	11.6029125964941	12.5531337325719	12.7777657597526	12.16748628101	11.4252725931733	12.6224922833437	12.7768007581446	11.8766426957758	12.6714523244415	12.3966739502638
23190	11.6465414737373	12.5364051685659	11.6946760882651	11.9056712213553	12.215171764547	12.074641320112	12.0581764371254	12.3227103525415	11.7137259983591	10.8624893441298	11.1748476991118	12.1471900961536	11.4425923370966	11.6338884528194	11.9492194708791	10.2977116188096
23191	16.017324783689	16.1585276852869	16.0206775972827	16.1862755627162	16.0884639771461	15.384039018606	15.5272726888559	15.739319364221	15.8531821079601	16.2525007113344	15.7098166304911	15.756427492923	16.0165583585377	15.9096108792915	15.9463198677889	16.3566237223813
23192	16.9728907167972	16.874033815503	17.5588837611655	16.7200538197374	16.8132518543476	16.1454896302384	17.1323578027638	16.4052907477591	17.2417978537714	17.6186560504179	16.9252430772327	17.5561929845653	17.1017319108701	17.0340753915431	17.0559652233244	17.2583889006446
23193	14.8860964962626	14.4670831847844	14.6533185689609	15.4985408555357	14.8877985195464	15.0491305737364	14.7974859164498	14.8309733191913	14.7612314329783	15.1634100221416	14.2579166758809	14.6959589867538	14.7357491994024	14.0816573288708	15.2159404148835	15.0683741413259
23194	10.2676576713947	10.3579868813246	10.1147647905497	10.3596535298616	10.4058080037307	10.4215544177194	10.2053825674499	9.88766830035611	10.213454237922	10.7622204531472	10.3171474298024	9.72538687534208	9.8973084888862	9.74522114632519	9.80976399633776	11.430137756802
23195	9.52902423475089	8.70948647302266	8.19417092012166	10.7929571094396	8.21127360261914	8.20862679740856	9.16453618841325	9.47818324713232	9.2219478155085	9.54988512287433	9.51977534764334	8.99611664810721	9.25354597421116	8.15287293466103	9.28574180758276	9.90629191779118
23196	13.5608175191868	13.9058541152649	13.4364921623924	13.4678853126263	13.4919761144796	13.7988521923457	13.8154420658515	13.2167003110152	13.9415133292166	13.7241948009392	13.1435914174273	14.0771288724759	13.7549658588913	13.8293341215722	14.1373415881319	13.3601660820629
23197	11.3873851060041	11.330885551563	11.0547149793688	10.9874212671386	11.3354306585962	11.1141944766391	11.5031421258751	11.1808203651154	11.467524186622	11.4062148811986	10.6564988048456	11.1926385094112	11.6543751260593	10.9158982335196	10.780755981001	10.6188333474276
23198	12.2852578929256	12.8125617980219	12.5650828136954	12.2907792757386	12.6412918008004	12.242452741639	12.3411924444643	12.5482670866888	12.3243936045602	11.8034872533099	12.5702338743034	12.2315643886308	12.2006774022245	12.4662779348667	12.6483011740867	12.0930657576664
23199	15.8192568431607	16.4966688752789	15.2013905895713	15.5369455327751	15.4068566602428	16.1159617306566	16.6962369109608	15.2113534249397	15.3906377023923	15.5635022451538	15.1692366767337	15.5413396187781	15.2581993635195	15.497567913015	16.1136669851821	14.930511738151
23203	13.1515118516195	12.9985387899091	12.7516551868634	13.1118662429241	12.7934883242126	12.5635494308682	12.6658535789547	13.2494985033027	12.706176360005	13.3558154203243	13.1591694914676	12.9593828497866	12.7134658047803	13.0864708017535	13.0507739462355	13.5894738638711
23204	14.9150154810285	14.8528338856203	14.8441080263431	14.8944801696603	14.7733056667677	14.8097670463767	14.7870259262702	15.3765462170054	14.9905236389552	14.9136854713563	15.6871976007284	14.9252838146695	15.4419766327922	15.3246093501853	14.5014460956886	14.9046799594105
2321	20.8160852998759	19.3540675557443	17.8822788860486	17.7328527708742	19.3223975941826	20.0578637938954	21.0285313542093	17.966878143751	18.0067587444582	19.0645217382801	18.6256172582028	18.0725396232246	18.7328916108898	17.2109912095214	18.3840599851569	17.2522808630124
23210	10.8507290102543	11.3226232163505	10.9623012326319	9.49388221057273	11.1037897820913	11.7064349658752	11.3193423131945	11.5290158089665	12.0287289829781	10.8555090963726	11.8116275638651	11.5688537408463	12.4580672899958	11.757366633698	10.7733320997316	10.454228509769
23212	14.1908566601738	14.3544403944962	13.7238342407897	14.5392161748035	14.3421990180616	14.6825948436291	14.430434604655	14.754333346422	14.2544544035381	13.7752205159829	14.5438689560255	14.3039469870298	13.2131610569333	14.1582287011127	14.5449034448604	14.2169398257263
23214	13.1696713132527	13.9959948163745	13.345496994091	13.3709176177373	13.2419202651206	12.7073107844967	13.5337555490459	12.9079891013249	13.6967070734636	12.9334870438432	13.2412459571739	13.4471596686593	12.9649607789761	13.383123934773	13.903687434434	13.0063238048029
23215	14.1931243040393	14.5167921866228	14.1186634383981	13.7975582993193	14.2603934166239	14.3121671524398	14.5163121253302	14.5328399961759	13.9959948163745	14.0727160597258	14.4818901171496	14.2525100865323	14.0362424502263	14.3326382385988	14.4633275402997	14.000222617119
23216	16.103031728363	16.5806008636874	15.943110174853	16.3897062403035	16.0865729574916	15.9140090511644	16.6209671728695	15.788261470581	15.8327872606926	15.9843930316965	16.1377225064544	16.1792874695664	15.0821415344507	16.1329350363812	16.5858903782586	15.8302916011216
23219	12.4067370862262	12.7026209686676	12.7851794790117	12.6026884763228	12.364325041498	12.6778867585813	12.5558838616665	12.5361374894922	12.5032587799422	12.1449520203875	12.7549650857038	12.4706559539796	12.6811412311358	12.5805164742182	12.5345712171462	12.3883608755163
2322	10.1863162514892	10.9705895135561	8.41270632123585	8.82035648872016	10.2928580733983	8.55969822074332	10.2673154867406	9.63610220037303	10.5819475394781	10.2258746123397	9.76110757501062	8.30697114703388	9.67495970594188	8.71864286477107	10.6946670008543	8.86213479604131
23223	13.604356264672	13.2561758480939	12.6624570637812	13.3527146009329	13.0008923748856	13.2228630427449	13.2405060848076	13.295181412002	13.1645874850136	13.0902342438192	12.7813949981088	13.4142028783459	13.3496749559737	13.0450554585722	13.4014173534169	13.671714799358
23225	12.6310642924749	12.3049906271447	12.6639236775833	12.8111033660428	12.6603049107064	12.6675850443542	12.8511636417863	12.4242444058138	11.9278909933407	12.5948812756895	11.972369202394	12.6560254459421	12.3469706299969	12.2914524744975	12.2754448614425	12.4544501466668
23228	12.4378045005446	13.2494985033027	12.3472329101945	12.3216558116108	12.6431918075255	12.3188225762472	13.8506211477668	11.4637731172886	11.5801681582896	12.1037216257333	12.3712743208942	12.4869927876419	11.0962510122864	11.8888657139499	12.5801463911912	10.4978018897713
23229	10.2124132604748	11.5054040076319	12.1680708491268	11.6162223701312	11.5466107396029	11.2301329252691	11.6351254925293	10.5979359098223	11.8932773774068	11.1000852694846	11.4059403363289	12.2795615320229	11.0065664426716	11.7273788769785	11.7755528456938	12.0296463618064
23230	12.4299861188443	12.7730518672186	12.8343764027133	13.0379004377631	12.7280094425488	12.4965504877761	12.174679258011	12.8444582874077	12.4908335408189	12.5568920445603	12.8536596070784	12.4474076973217	12.8720992774982	12.7006445440614	12.5434286277024	13.35973091006
23231	13.9041171006014	14.7671345839684	14.1795721640694	14.6096989319089	14.0061206167183	12.6671192893762	12.435541468537	13.7570595657818	14.6026511220051	13.9761672264161	14.1872526271422	13.8856603124667	12.0603120149152	14.2479747254976	13.8233119092767	14.4886920237726
23234	9.1866585850525	10.3624551992656	9.69501241624543	10.9387417192644	10.1670969267499	9.97861876735454	9.91201931579553	11.2725242867681	10.5328175967934	9.28739332808041	10.5857435424507	10.2038106280865	10.2717987335943	10.295240973468	9.491601841256	8.46023025084572
23236	11.3236921793683	11.9460918375649	11.9708413566819	12.1456377878905	11.5316414810404	11.0096340581446	10.5419690268883	11.6969800394492	11.9066996027367	11.6744850997499	12.6824555988277	11.5409493819175	11.4354999271862	12.6084460995557	11.6724021369876	13.0093022531359
23239	13.1217080318367	12.941230181953	13.0644116282164	13.7116239835085	12.5620621066809	12.8422597488092	12.8828676133975	12.9007915277424	13.0568885346033	13.0478757933351	12.1531218916941	13.0990413482812	12.0737345168287	13.1910343005158	13.6340376753082	13.6022913670548
2324	10.021240776864	11.2452176122355	9.61875372816575	10.8416095085874	11.2734712979882	10.7716646654218	12.0878496906991	11.2137660617386	11.7930893732772	9.93921856748289	10.4666635603134	10.5898379129539	9.18487695119435	10.0391528157642	11.2770889143675	7.18135213721205
23240	10.4894762672374	11.492332531338	11.3510646516192	10.948436908812	10.4698790165137	11.9115406428989	8.17029012054562	10.8966679184652	11.7526177138653	11.4282858637151	11.2249497255821	10.9802358401978	11.9827843258625	11.442051489143	10.9684340871247	12.2680987414607
23247	9.53669045205604	9.86634870160274	9.84506082275813	10.8152318867701	10.3854433666481	8.63698969154889	9.78425250574396	9.85081938885032	10.4743414538311	10.3576079025347	9.56903247588185	10.8770267100721	10.2302107204126	9.57273255861251	10.4467851370888	10.614540982671
23250	9.48058721804941	8.9817275068011	8.38686334709717	9.58289664053282	9.66273096644445	9.64261857404761	10.7053303270281	8.63847414512714	7.76329132251541	9.61640595822617	8.7786589329315	9.73431484749224	9.49794975045459	10.0117790165652	9.87302669143887	8.54724025683275
23253	10.2890770696443	11.3747404099959	10.8459015249406	11.1380938516479	11.0105755489781	10.7502090839554	11.7473817897196	10.5235622538605	12.2785884833417	10.8459015249406	10.8390279089626	11.1730881827113	11.052340692704	10.6203666538248	11.5980392799913	11.373155869545
23256	13.5900610546859	13.7065426721863	13.4620373548307	12.6340677026384	13.74627460507	13.5499070365942	13.6380658882013	13.9293603711096	13.2342166603743	12.8741069640764	14.4090504902384	13.4378444948742	13.4687697617872	13.5016707450732	12.9527135315828	12.62109380001
23258	13.2440721818829	13.7111634513994	13.3114589324263	13.4213336628567	13.4700003534355	13.4647669174024	13.3738288265602	13.376959973115	13.411972321775	13.2699451159027	13.2384130267159	13.1206341787277	13.5961008735293	13.247395468793	13.686901172971	13.0902342438192
23262	12.6175259734263	13.1674907369551	12.3142385011991	12.1374454565372	12.6006003974906	12.5937151754016	11.7991582645395	12.7316347169669	12.4551514267523	12.1997282227895	12.5794603343705	12.256741145238	12.2156330288169	12.6538220549068	12.6609469111856	12.2848724100941
23264	10.514617422714	10.4891023706834	10.9288992571816	10.1920121941801	9.78228519422499	10.5453230867922	9.88398249217333	9.7895583534085	11.0233747335863	9.97072772208692	10.0600548772588	9.98774544898949	10.2204017702697	9.40121040501939	10.4223780732591	10.6110362822691
23265	14.8164127113597	14.9375857201432	14.8476367925237	15.1960327152666	14.7236871781632	14.1588509917766	14.2424259570938	15.0677375517295	14.9752770692753	15.1725212228526	14.8669342574249	14.7885434263149	15.0640919204448	15.300233944394	14.8802684463693	15.6737513033836
23266	11.0158571032796	12.0287289829781	11.574791932093	12.3145902431745	11.2017139977948	11.073305437395	9.75364939158376	10.6613045081771	12.4419609954354	11.2323428531511	12.5727964558398	11.136697978695	10.8297469539846	12.130937777585	11.8283570633579	12.6911140574837
23271	12.5906808538883	12.5794603343705	12.0998858747271	12.3826058757947	12.2194869341315	12.1160994077339	12.6575253807769	11.7968713278688	11.5471965547723	11.9281698111324	11.8681754292153	12.7414007305305	11.8177128362776	11.533717715491	12.8060092142605	11.9419489123288
23272	9.93045023500144	11.1570949106866	10.0682932057318	9.11799931620098	10.3267176751044	9.72857197183293	10.0521433050886	10.0124229816641	10.0763815910303	10.2606183070382	9.30024274177451	9.9584601357806	10.5211328540145	8.65690196038044	9.5534975229305	9.6864884244846
23276	9.83999285398343	9.45913836614692	9.26418344969573	9.27124001893451	9.72491109277967	9.72691088957152	8.77997571646508	10.2285975930531	9.08167070760097	8.04905081326405	9.14164567627688	9.82263680520256	10.5021666701565	10.7684097985023	10.1550570712227	9.54034028712765
23277	9.67197403413799	8.73850302918294	9.50676146399956	10.2682572293451	9.86939305760668	9.9869853647149	8.77643450593734	9.80776130750431	9.47572789265419	8.91473459170887	9.45303861581918	9.57700655061265	9.3997712030886	9.89767080904375	10.5843676146855	10.1942458657845
23279	11.3035456285481	10.9757261296598	10.7593366221611	10.8367464605564	11.0581764482626	10.5766282364579	11.1570949106866	11.8116275638651	11.0190636295394	10.658505994136	11.9115406428989	11.1956767824663	10.9602107185528	11.096804865732	10.8391755116389	10.3876064505647
23283	10.7310776080114	10.8864067649972	10.1981309360219	8.81845832464524	10.4880117654051	10.1692580902169	11.8085032558376	10.4974319405838	10.2547307131708	8.25303881489184	11.5334612704607	10.021240776864	9.00623978698392	10.342519159893	10.6207608176238	8.98893168721897
23284	9.45913836614692	11.3186579189334	10.4666635603134	10.6301341197278	11.348595429975	11.0785023279273	11.2122370063553	10.0102951157761	9.3089622685912	10.7508070939489	11.0386975558051	11.2728215615503	11.2399398851348	11.0261036317627	11.6356748819307	9.46777072114424
23286	11.689596394158	11.4339760586274	12.0141595634002	12.0232987597921	12.1531218916941	12.0258066664381	11.7537486498497	11.9783350007382	11.365667638571	10.9772511274457	12.4114179459609	12.1935827055688	11.6732756462146	12.4849864641947	12.5038068680268	11.4515313104864
23287	12.5115302332548	12.5064129847826	12.0934623524325	12.3623522926745	12.0803389963363	12.0613625859963	11.6493056533845	12.2703218124661	12.2954365283822	12.0769560985375	12.0900013311619	11.9726460957824	12.4110604039279	11.8338377296403	12.41653341378	12.227972760146
23288	10.5919718340549	9.82263680520256	10.2646492285853	11.2007990522274	10.8117880024376	10.122710151009	10.867103500402	9.40297119704596	9.85799492858327	10.4653176674334	10.1313171893191	10.5135151103809	10.741111152521	11.3066715564443	10.5738793859711	10.4256149299967
2329	10.0217553040805	9.04593288484516	9.27337673871595	11.2992893053027	10.8464934063523	8.91238789247208	9.49794975045459	10.4759435224474	10.4156477600943	10.5919718340549	10.6651258052504	10.2053825674499	10.3897579805924	10.2453925901604	10.4135040323033	10.6906463737144
23291	12.9850774183266	13.1191775792173	12.8671617171693	13.2440721818829	12.7349707600161	12.6927834941183	12.8296744916444	12.4826764513839	13.0080108347613	13.2518079649406	13.1773382170105	12.8771770465311	13.2328624757596	13.0999233292155	13.0963732660017	13.4636495710957
23293	12.6204271688059	12.6073633495823	12.7009586118621	13.0996459680867	13.0270574045618	13.4050204906392	12.782970988557	13.2356038494899	11.7253228191803	13.0677271823431	11.9931430472617	12.4962425013465	12.1456377878905	12.4143437683766	12.3255513029047	12.7810994986834
23294	11.9463569265904	12.5539625947343	11.8256386007907	12.2776094793533	11.8183379507255	11.6531474169622	11.8326230113423	12.087026079303	12.5209262701399	12.3522785779203	12.2540305618231	12.1727113975466	13.2505371786628	12.608751032782	12.7994793725498	12.3240797642437
23300	14.0574220195196	14.5114058595702	14.139148570121	14.4533959506741	14.0343522578192	13.461172354066	13.7508966085625	13.6134220047421	14.0607012165931	14.3244412695864	14.0978293192681	13.8962819579793	13.617250488322	14.0170809493578	14.1300875834609	14.4474019761386
23303	12.6406095916506	12.2663416406398	12.4397082158032	12.9109083033729	12.1497705893679	12.3157342628819	11.9054048872006	12.7157979005111	12.6497798256695	13.3837683424484	12.8296744916444	12.2595234533595	13.6253411926023	12.497990485042	12.2793032530219	13.2405060848076
23306	10.2154999831714	10.9858189510283	10.4940374131831	10.4331507454237	11.8313649241982	10.8252063803238	10.9197977703209	10.5297464736731	10.1053416347858	9.77805208678918	10.6983347321791	10.3856883181366	9.73151136819654	10.036813797408	11.0411071154529	9.99310945450526
23309	12.2868734344893	12.6538220549068	12.0639371523989	12.0125106122586	12.2391712687852	12.1829888150985	12.5743478188394	11.7458312781675	12.024313463519	11.5914310340806	9.74382901633815	12.3067840439935	10.9874212671386	11.6794373493535	13.1602114278742	11.6287930292055
2331	12.4739073666328	13.0286622780656	12.6201679183937	12.4863074848362	12.7585468105311	12.2178508276213	13.1114866955474	12.7487214693475	12.6451991853193	14.1241343524007	13.0783936234523	12.3082839683196	15.4849601607	12.7069157367745	11.6924175927037	14.6787072495473
23312	12.0914859892755	12.6569549339552	12.5018491556846	12.0163709221438	12.4633878987297	11.7526177138653	12.0812747805551	12.6271547603226	12.497990485042	11.7921458327521	12.8132713008242	12.2911140523675	12.0344647844182	12.7393447569536	12.7331940670075	11.9099782598017
23317	14.2044381664938	14.6378741258468	14.2058296669164	14.4118024136769	14.2227536410532	14.1654562185121	14.0930697389086	13.9459348444466	14.1578053816039	14.2388679254871	14.0706257670087	14.2258916100072	14.3203217931612	14.284248790353	14.5828814299315	14.3013039572774
23318	11.0807406010309	11.1529343335593	11.1349124473895	10.5464331694551	10.7560271703538	11.1164369143467	11.484194024421	11.3100470169182	10.1019885332263	11.1882108143373	10.483503540731	10.8445867561416	11.7156704981571	11.1342326098586	10.7092241726691	10.6432926906199
2332	15.988728494468	16.3449917848921	15.5978193093824	15.8318902006607	15.6585032109824	15.6409256852792	16.0966198617942	15.6512457212317	15.6149309832933	15.8181207127558	15.8510388697578	15.668429150699	15.4950359984428	15.6118190203367	15.629556758459	15.5059064660053
23321	11.3120169602945	11.8913749931492	9.95450409402628	8.64083134098521	8.04414699950407	9.58121256497208	8.84137721579991	9.18487695119435	10.9363227082426	10.8029396423642	10.1347920511386	9.7599665413647	10.8172360899047	10.9125892323959	10.471294584303	11.0045103589433
23325	15.0464174907457	14.7491439305446	14.428113624075	15.0585716346902	14.2675799155471	14.23482364236	14.7195477944463	14.5596452803063	14.4695155257518	15.238403661551	15.0340389470495	14.7339652605169	15.0902133519891	15.038163633833	14.6942936758089	15.3873571696143
23327	11.9000135793868	12.9791197251911	12.1981741985587	11.9343154161642	12.8082652724081	12.0368362881635	11.8113662918799	11.7408315213299	12.5733983095296	11.7601600927582	12.1670799636822	12.4436306807899	12.2590199427787	12.8898525266863	13.0481710355376	11.9492194708791
23328	15.1753604159235	14.8644352480152	13.7344873438277	14.0978293192681	14.6239702478276	15.5241457938902	15.4748455743172	14.5505766586562	14.3887515362548	15.5562806520154	14.2589512663447	14.2520322775411	15.5493863031844	14.3111921440452	14.3599093843851	14.9439244627165
23334	12.3669785983047	12.2678441862668	12.3392545200581	12.6587935470595	12.119395939912	11.9121051965776	12.2958184115253	11.770755174147	11.9868875454594	12.8293000046444	12.1056509337587	12.4639924808972	12.4553741747995	12.1224167995796	12.7521099402652	12.6864466471743
23335	10.990238034866	11.3832547945334	11.1035342599487	11.473768198963	10.3925023359004	10.3366604921677	10.9968501003266	10.6900784997777	11.7176363107981	11.4394916998037	11.2215017225396	11.2713280915802	10.8203930820632	11.4876732628659	11.2925018141519	12.0565053449206
23336	10.8998017614686	10.4642771173506	10.9882722237264	10.8604539491157	9.0140473456599	10.5350826488882	8.31424492543554	9.15781552961642	10.0301825017352	10.6191272488333	10.5905192351482	10.6689755773784	11.207546023272	10.7114861956784	9.82215887303837	12.1133926484379
23338	12.2855420048845	12.0529990553646	12.3960328209689	13.182231035304	11.8591974992681	10.9176968166998	11.513480662994	12.3008927048289	12.4844938324333	12.5827763044198	12.9251391475412	11.9469472164447	12.3515926322221	12.5202690724468	12.3664239910849	13.3606384160535
23339	12.9774046416302	13.2430663415839	12.8536596070784	13.1917756222812	12.8515299701791	12.6911140574837	13.4888953982669	12.555495740751	12.9339023821726	13.0273120202145	12.6234594305424	12.8762533977107	12.7118868421904	13.1166972729058	13.0899353011404	13.1146112363852
2334	8.04905081326405	9.86286499547246	9.43294115457981	10.1909078122862	8.97672828243538	8.13144511686427	7.97824879937779	9.17129425854499	10.5250871772492	9.77174534100426	10.0584586314331	8.88777872351494	7.87457594913287	10.4611456561942	9.67933789447939	10.233295815924
23344	12.0383715358261	12.5780162392892	12.3035009509128	11.689596394158	11.9851797250004	11.492332531338	11.699803023656	12.0074910920771	12.2590199427787	12.4596141548088	11.4772629600563	11.7512946026699	12.8229697681647	12.039760063113	12.7848660924034	12.109143846047
23345	13.9191586091112	13.4026596935491	14.1241343524007	13.4190472203881	13.6376653012489	13.6039371877593	13.5085682338447	13.7756788116653	13.9577284799905	14.2557808659748	13.6336355729434	13.8549458693589	14.4599360994024	13.7178966083236	13.6498313381806	14.0051205061111
23348	14.3244412695864	14.2922486250105	14.004732420105	14.3742215812072	14.0401961972486	13.2878667148576	13.9959948163745	13.9938539193085	13.9773618231101	14.8505596628935	14.2379008478414	14.1510257339053	15.0116633512577	14.2950208403176	14.2397615674765	14.6867620033344
2335	11.7841490247246	10.2421456921098	9.3089622685912	9.70567912774227	10.952770340295	9.37537525937995	11.11991664695	9.8066992012997	11.6924175927037	11.285996358744	10.1143615362952	12.1169015543664	13.4253452188093	10.8419232409306	11.1211266304562	9.29490581908839
23351	11.3411647577053	11.6293973306838	11.3726197948873	11.2741073713849	11.0465503216048	10.7554463951256	11.3480427933642	11.1317874025551	11.6874811644048	11.9845717574857	11.4133039855537	11.464526477881	12.4393702579749	11.3351277884167	11.8146100654886	11.5873936009692
23352	14.0375687609882	14.2563207066035	13.9393119303974	14.2068606221101	13.9639768793999	13.7958255644388	13.9972722811625	13.6163912557066	14.1918630221521	14.2723716442699	13.2548504371514	13.8536092808808	14.0782247452076	13.9353601652809	14.6234284122431	14.1540179679342
23355	13.1803118384946	13.6909513487176	13.425719169143	13.1901010775697	13.3056566317952	12.7357920507989	13.0625245574732	12.9490206664505	13.163479529291	13.2900083417429	13.3628734603744	13.0858302183688	13.0364104855022	13.5797600161087	13.6098281381836	13.7611357581726
23357	8.168202790584	9.82806872891494	8.79970838352321	9.72091955562297	9.00805674935565	9.31576346690229	8.75389175516204	8.72013253599458	9.30822195833542	9.77355901510149	8.15561379425995	9.33576093116804	9.04183142833671	8.96529828992966	9.68600324868567	8.90653483843328
23360	14.3055409693319	14.3662621889894	14.4594134991513	14.4333334282695	14.0135384100112	14.2927359426724	14.6980986988567	14.5214326882727	14.4025259096945	14.3865875316104	14.8130967655888	14.3712821059361	14.4510663152402	14.7751069807704	14.7012783007206	14.5726015077242
23362	9.09558362788821	10.2849314524545	10.5997623470783	9.90305342470929	10.4475331226046	9.30756832201318	9.64546630876471	10.5250871772492	10.7684097985023	10.6052190320159	11.4481777410534	10.6578350880658	10.7258740845245	10.7656253809104	10.2867200015837	10.9188449939653
23365	8.56854749324984	9.25491229472223	8.9273842172552	9.12926823399278	9.09645695444764	8.67864868558258	8.96761144700344	8.07669034063932	9.73151136819654	10.0382721293581	9.96928473022409	9.23049255848089	8.26213836765494	8.77766509318292	8.36431316879059	9.16882004715906
23366	10.1179615497392	10.4141732153947	10.0424008141325	10.4371057235558	10.596533326616	11.8723915406438	10.7308230976311	11.0261036317627	9.50826849484842	10.8181759400793	10.9311848551697	9.3288352928518	10.2720077839396	10.2637420636431	9.52488598463207	9.91239797990335
23368	7.25582077506701	7.59855656371614	9.63861403142687	9.61526098556514	8.7131686167567	10.0657501960762	7.61926233756275	7.68070472154182	9.07513325724284	7.30454388679739	9.63796443251252	8.45849831010494	8.75826826801184	9.55626535907972	9.93568265876597	9.64496254182942
23369	14.1781316564685	14.5564198368151	14.0985630953637	14.2353612248692	13.9855667610421	14.0617699693137	14.4108169952443	14.0927243130215	14.0566034214695	14.2895166558714	14.2450695712076	14.1467968665777	13.8719155836098	14.1291730452193	14.3593819911378	14.4163293319199
23370	12.6939220623493	12.9913541320762	12.452334386216	12.8681816655676	12.4195161179905	12.2557497823177	12.1704370564085	12.1637975987991	12.9498073841157	12.9989405440804	12.5438511792746	12.4481322725861	13.9415133292166	12.4042893071922	12.9548961287118	13.2645887302061
23371	10.803282094129	10.0763815910303	10.7584604220537	10.7548125769335	10.1793155450305	9.58651864301343	10.2319679436318	10.1583583580306	11.4218559568906	11.3589666852337	11.0853410853889	10.564778068532	11.5168134214371	11.1742429949829	10.8585207530117	12.1727113975466
23376	12.9097137019013	13.2498616898905	12.8818074515977	12.4442211785465	13.1288534020808	12.7655192146071	12.6871253105193	12.4329489660571	12.3126745775542	12.1864040950105	12.6445756885359	12.420408793462	12.51763592296	12.448472014525	12.7971748402329	12.2241344042288
23378	12.9073885162201	12.49155682686	12.5215560959984	13.1166972729058	12.1991525573253	12.3874066486913	12.7716180171779	12.88377445857	12.6831903767666	13.0761996625082	12.9315137085216	12.547897220594	13.0768641673549	12.929811532545	13.2196811107306	13.3870732246029
23382	11.5850957149575	11.7743609447013	11.7094556571659	11.578210603706	11.2996312438888	11.1375300950041	10.6197331532743	11.7704064931613	11.3369587685243	10.8611302564331	10.484879342549	11.7005911907687	10.2957117369718	10.7074660243652	11.2372145679521	11.2653658605205
23384	14.2702943337628	14.7761540166156	14.5093356720099	14.7683805348945	13.9243631810192	14.0475907112639	14.7377380049387	14.4953327616103	14.41477542168	14.4606727495055	14.3055409693319	14.561546452652	13.7889585780243	14.1264895743169	14.6212534653772	14.7136579858652
23385	13.1348643830357	13.5229971033424	12.7396059817806	12.235425312777	13.2692716585286	12.7449193113573	12.9831081469317	11.9038916075195	12.8263486520995	12.7487214693475	10.7511999610129	12.5603207644493	11.8556280365938	12.1677917441116	12.7975108347609	12.2595234533595
23386	12.0115339869032	12.0278429052751	11.6023762350734	12.0760336718903	12.0905639534181	11.206273569794	11.7704064931613	11.7796681595086	12.0478104785888	11.7826908228947	11.270942465779	11.8870420756764	12.0383715358261	11.7704064931613	12.2207375969297	11.791206558093
23387	12.2553927264277	13.4397056199453	12.3168950918474	12.1735729676815	12.1625244234357	12.6497798256695	12.2373640560072	11.4161268950518	12.2947681524562	11.6472202901649	12.3790963094951	12.1121179691861	11.9115406428989	12.2475800635579	12.9393744440223	11.9979467604591
23389	12.1270046757947	12.4442211785465	12.3620303061484	12.3160520954949	12.2484493745714	12.079083558282	12.9031634686408	11.7129008593516	12.3386460627292	12.9460464807262	11.9338915860263	12.4624980698391	12.5222677043591	11.911222341104	12.5746898124204	12.6624570637812
