GSM252349	GSM252350	GSM252351	GSM252352	GSM252353	GSM252354	GSM252355	GSM252356
282616	2.97005355857843	3.16076321055163	2.81068174903192	2.76739394249509	2.79651699019986	2.79538899038232	2.57579541545514	2.80939626467259
282618	3.30471625629619	3.3992295731869	3.14991845716338	3.24649188280282	3.18557004179924	2.98279928547295	3.2175290027192	2.93990365830554
282679	4.27414782012728	3.3719690954787	3.43791524334975	3.62920995717135	3.63490991430181	3.72506653812367	3.44512889205153	3.22050222425164
2827	3.2636443567119	3.3042243571199	3.16453555239639	3.07646802975832	3.05755711942376	2.87008983501021	3.15559917668287	3.16004651614515
282763	2.99811710197851	3.13536811800172	3.06374001750927	2.90350485250311	2.71975226673647	2.76125979483542	2.81674840077306	2.95328387631078
282775	2.57609153476671	2.72820709747625	2.49435207722754	2.52395837960164	2.3489931996525	2.67816912451081	2.71580273095698	2.7466575939262
2828	3.75396271511782	3.68404429038582	3.71459781061236	3.79147154749918	3.70488638347237	3.582927374668	3.89776319737638	3.72600617636708
282809	3.7324292439565	3.78786750397402	4.08569847120978	4.33968597447023	4.16539199752805	4.21906438110482	4.30712786069652	3.85735190987171
282890	2.81008482494033	2.8445388306243	2.5978435419615	2.60045299003515	2.7829993477416	2.86639370968101	2.52209356030796	2.66705835425632
2829	3.08777636062533	3.06410001721496	3.11080430209099	3.30841933213266	3.00871650737838	2.82642000613342	3.09321621141507	2.99919843185198
282966	3.65311850576393	3.19313745690696	3.46773058878451	3.40242251659765	3.25216739034084	3.24388037337378	3.29305258874652	3.38880858746152
282969	5.31358540226992	4.76557655178493	5.09242978738662	5.20438977572332	5.54719689379234	5.0737437055474	5.05048737483129	5.68967615288683
282973	2.92137190035343	2.93990365830554	3.31200107462517	2.67294327660794	2.93599150168175	2.90338137257672	2.61348170031008	3.06485837150368
282974	3.88176209066262	3.91646625237596	3.94749739872631	3.56301231617793	3.69718725254762	3.68584403133743	3.44294971993434	3.86953249186325
282991	8.52733877210895	7.84591586918286	8.46655701215473	8.30001581452479	8.67792346345944	8.3425812320345	8.54499531682651	8.24892793114081
282996	3.07810213243511	3.34160600964447	2.88419964332368	3.07060036790667	2.68804626693314	2.97372529277919	2.80071873800411	2.99128842944988
283	4.21806398649267	3.64130410237544	4.78955339377416	5.34927475526406	3.244555115479	3.77763942848064	4.14254655521865	3.62757478430808
2830	2.91363756671129	2.8610723252785	2.90694639795218	3.03640707971907	2.93853081674482	2.92119127518216	2.93553181082195	2.95604290479532
283078	2.43558113265044	3.22466254873	2.3595231302104	2.43705182523463	2.39327864984875	2.39841967413673	2.4763205606842	2.42754127931442
2831	4.19993693940218	3.84110399587308	4.27537230985898	3.86514418867304	3.85951324987181	4.07641837213677	3.83597531281331	4.0394783839733
283129	3.35955518973239	3.79043500340127	3.13703805172177	3.39222198263375	3.05491776383934	3.08431206164736	3.22234133174826	3.235322004085
283130	3.96276511301314	3.80246273996899	4.0935343578012	4.13167083832764	4.25318932534876	4.19306958054542	4.09027636465914	4.41649816893357
283149	6.33605804613011	6.5267906917095	6.43168399870214	6.29235011540587	5.95869669780173	6.42575609395701	6.03745127158824	6.18697706605958
283150	2.69305416147898	2.6597242142275	2.6775777217655	2.65777408453191	2.67145442781508	2.67685436123106	2.80545504311951	2.56347164314657
283152	3.12433242209564	3.31097584883626	2.95207827111886	2.99692190399939	3.19853275785733	3.18957114378324	2.8182657241786	3.13329347607602
283159	3.17631458861378	2.6328134633228	2.95517999731927	2.66285434848847	2.930654970925	2.71240693826159	2.84328394855558	2.90756689525228
28316	2.83439977602625	2.88052610929432	2.55136938171199	2.71894839170138	2.71360545673368	2.81777325723093	2.65449544116003	2.55937941235244
283160	3.1287906056308	2.96842970520498	2.73517074327472	2.98655614609937	2.74028733253606	2.59968556690426	2.63189527919083	2.92989828713755
2832	2.56491487574958	2.85278945015612	2.60838346417715	2.71076996054339	2.49162018819377	2.57061748165132	2.61193871550322	2.73820160414405
283208	4.39216042896558	4.35847925075197	6.26344604458865	4.87663261158618	3.97174900164731	4.0320539251361	5.69974477904846	4.03682499040902
283209	4.00376944926089	3.97594573757638	3.7431798462957	4.27090086127906	3.9017176090168	3.71672629656039	4.11086014336398	3.59983371478341
283212	3.17329183566793	3.44874777738616	3.19918648262264	3.28370385334019	3.04600112181905	3.19877334778689	3.21801588105551	3.1886220461075
283219	4.990582485004	5.25940780467627	5.48950008662051	5.24778048989697	5.2460338158557	5.279233065591	5.4118417082712	5.20947339964528
283229	3.71106633620944	3.81697114477986	4.06827451413368	3.64505998051753	3.74124715066494	3.94200445829671	3.52545776640569	3.81387803828296
283232	5.17053890076852	5.05607960672255	5.01487370792526	5.0158010878164	4.98938484363221	4.59781388074135	4.90244688498501	5.07848758769862
283234	5.08601147838801	4.98990764617763	5.02881465259843	4.90498928757523	4.92999901866722	5.09476973982601	4.78478580857773	4.96711247638431
283237	4.22524640976412	4.16600872060073	4.07067823092919	3.93780087352139	4.21309782471949	4.1683671694921	3.95028419301202	4.16991532199935
283238	3.09798133117753	3.0597385384679	2.87857544336033	2.96921801517073	2.69656989244071	2.732408044965	2.65838007340399	2.5610034065611
283248	4.67526315591441	4.6608517673349	4.35169254686551	4.43828149871817	4.67139620114882	4.55406291239713	4.52630988390672	4.55790777258678
283254	3.5405949719434	3.47421127273097	3.6603499733037	3.08303246714403	3.47683262189155	3.72848818591785	3.52817807690237	3.29808799961399
283284	3.79773274912097	3.64093081834175	3.76557787286198	3.6246975214257	3.66672338250198	3.75817406812765	3.52655829387679	3.26585187802086
283297	3.2665694923588	2.70133647031254	2.80120056497489	2.86030240864678	2.80721292680508	2.91245748100698	2.75419440623796	2.89323769801297
283298	5.41346739210989	6.85485058065618	6.23967859810526	5.37442417757277	6.11582529225942	6.32265097463822	5.46791170078575	5.8540449941728
2833	3.54394780915545	3.47946568848192	4.16475133782367	3.69050092390454	3.53536011770856	3.43567102725353	3.66617561665126	3.44585805262981
283310	2.73843730590439	3.08465755561424	2.73158797447843	2.65702892585173	2.79848517261587	2.94119048164686	2.58909355519561	2.53599571742492
283316	4.95625087020989	5.07936524970353	5.38134145325285	5.49173353659052	6.45146094248233	5.00576209558951	6.30741693934975	6.74142511870956
283337	3.88816716669192	3.98131440264235	3.86824608953299	3.89953521364704	3.79807370484862	3.97074348721808	3.86583778008526	3.8339188649068
283349	6.89323623121421	6.89792927709749	6.63451666386707	6.62712493377451	6.84991249407779	7.13933283346125	6.60060807966876	6.87544157247118
283358	3.92280136593856	4.00991317343894	4.15089408298934	3.98701446048431	3.67301027856002	3.74050660262378	3.64691748115375	3.66824232639657
283373	5.92607787487453	6.34382400174767	5.61569781117347	5.4007508294647	5.51594998477065	5.53240272524058	5.11503994218048	5.62629009648183
283375	4.82897905547167	4.78542305741295	4.56730759843611	4.91996849513372	4.86321673716964	4.58700894173785	5.02908813764029	4.61936497204298
283377	5.01511339277892	4.53641825575172	5.20843760194272	5.79573585016634	5.05951165939215	4.96617568389327	5.05215458576886	4.93840987677348
283383	5.07109905973106	5.83255994644932	6.98649614538295	6.77759156974728	6.81209658714989	7.23004696378697	7.31491770266959	6.98553893855309
283385	4.26762643961231	3.92833932946077	4.05310409161784	4.06714602220815	4.02650356683798	4.02909846159066	3.94879644596446	3.72357971276229
2834	2.6534679328142	2.32946108101358	2.55125284910971	2.55125284910971	2.39342697965731	2.43692154567736	2.59759800178635	2.66160856947204
283417	3.15924526344521	3.71465302027063	2.72261206483412	3.12974399452038	3.07060036790667	3.13563695933334	3.17280584191067	3.0663922271738
283431	6.21355995982211	6.29455322310922	5.83530758668991	5.73069743356374	6.50478864464638	6.4538926884406	5.54786894402054	6.57301030827746
283446	2.97574464128536	2.81561132660144	2.71322607989233	2.75088547988467	2.88263158194341	2.61499709292618	2.62033104667595	2.890678671401
283450	5.89669904578404	6.41162613249596	5.87339402040284	6.28004506695919	5.85050990490161	6.22179457840891	5.7432716429192	6.07264364720994
283455	2.81847596854197	3.32408225775252	2.79130153845408	2.94203906207581	2.88103692428365	2.80001656865885	2.68520684716059	2.80559796208323
283459	6.27036496812586	6.73592116857487	6.58353759890173	6.38498998174691	6.49586274394451	6.60228313225955	6.52487442815423	6.32839077558434
283461	2.53263781288502	2.58384962203003	2.57158338845284	2.41896412075234	2.39395446085401	2.64670566875894	2.41650636855699	2.35473239120322
283463	3.053634232917	2.97121630921929	3.02692863578317	2.64544350094165	2.64166043979761	2.93327581161418	2.85776428422379	2.9131869537855
283464	6.40744585267613	6.50267659553662	6.0199434205319	6.2747757803421	6.4484068944337	6.59883613807267	6.16254268560879	6.29676919221849
283471	2.7790229055059	3.01666120721827	2.99804422348133	2.97522918972134	3.00750895115154	2.88096126211122	2.97201151808914	2.8968263270559
283489	7.10035531902809	7.50715081942556	6.94780981434767	7.20291311197309	7.20939393492217	7.28530710020111	7.05666529031549	7.11078135687399
2835	3.32604063146625	2.93866760567446	3.14920897543586	2.93289459584742	3.29685271118987	2.94003466666389	3.14443536502621	3.29765657638869
283514	2.4771301077257	2.54755757622022	2.68774513608949	2.45845244764059	2.30307273733168	2.51158713503178	2.48471784676211	2.57171152066268
283518	2.85377658558607	2.7881634332744	2.73074680404917	2.72856233252342	2.85358699200834	2.77511255714311	2.73251618000394	2.78553189008093
283521	2.88028864643685	2.65942495794056	2.79660025358628	2.95733402988363	2.81422956201995	2.97312948099103	2.89943087301759	2.87727042332401
283537	5.59656283137809	5.52539439401272	6.38691929169453	6.43200666279713	5.88359132455115	6.01213642147456	6.14280076582542	6.24548681192881
283554	2.41578025727702	2.62152779175201	2.51403881413102	2.35897896682964	2.67988226193842	2.38953703613894	2.44976539084349	2.43246812472152
283571	2.6963316750993	2.63859233942638	2.90821103507425	2.55975262815421	2.61172539276396	2.67612058745201	2.49959083678397	2.64551315619797
283576	3.85628141926489	3.92142983896099	3.37286021614615	3.72267901116793	3.80249169777307	3.8264859677567	3.67799384759424	3.90354068685212
283578	5.88469520621728	5.83802932202106	6.05159200880861	6.01969648145283	5.63204156082893	5.86114722880207	5.88741880526746	5.55725388667717
283600	3.32058994840483	2.98528511071867	3.08682933995465	3.00367204567123	3.2062829702016	3.32565014675259	3.07659794762211	3.20071477681822
283629	2.98904259068994	2.92860930564151	3.01396793472002	2.84860038905758	2.74619442719019	2.75552919583921	2.9176072487206	2.91353247112563
283635	6.25399890053768	6.09234879480977	6.8819936400377	7.33769036799843	6.22203795471052	5.91370899600956	6.6214781891839	6.22788906656524
283638	5.66729895964684	5.87885852900092	6.02665044074217	5.96297811684729	5.33367567338996	5.65413505242441	5.87922736732215	5.66729895964684
283643	3.95418559521175	3.34764818140904	3.63065670277644	3.81714165655873	3.62275629223578	3.68397374805509	3.78942924935745	3.42715251739108
283659	4.57357906183839	4.73679046483764	4.87420129159646	4.72065545174173	3.99805300833356	4.68332581120883	4.06503954687265	4.44021841105085
283677	3.4381774024042	3.06242004153474	3.50529175469518	3.04351263412127	3.20796434199825	3.06847976640878	3.14874799818214	3.19969183465459
283685	3.04648126296959	2.82723932165247	2.970340337538	2.71794203952867	2.89120522029621	2.80187690727276	2.72336661874144	2.78559308521081
2837	6.60057136203492	6.43960405214429	6.67134487575951	6.51136011713638	6.45105388790509	6.56222427048393	6.62635460540949	6.61407486538576
283742	7.05907722894618	7.31298627438557	7.12545580447396	7.07365004677059	7.29633431087806	7.10998508877874	6.95674687708551	6.96869842595213
283748	2.70196230594512	3.00218892067836	2.8260351249106	2.60085682956598	2.6313242397141	2.73840584982484	2.74006905071894	2.77099994219939
2838	2.76649123092801	2.93475585796808	2.54024378190936	2.93307808752695	2.69458125268741	2.54395831783126	2.89064501833471	2.67547310031028
283807	2.75163253217737	2.89099291681345	3.46943052061976	3.14693041835123	2.60352842261832	2.60352842261832	2.75913324589142	2.84211496529191
283847	3.12261909067986	3.30337525093453	3.04258579205789	2.89099291681345	2.7208355949878	2.58638697980177	2.76526270473256	3.07046174410003
283848	4.40107347921724	4.69482608341085	4.23278258104514	4.11461840529507	4.16740074637009	4.25661437262957	4.14082015091324	4.36252567461009
283849	3.85638194148875	3.3903349188093	3.47336070070854	3.52024392520636	3.57078779955696	3.49698697441281	3.73009101507152	3.63843393318889
283869	2.84954084664704	3.02295776492793	3.43981684681776	3.11222932668347	2.92980250373241	2.49039237445817	2.87228797107057	2.63171015915565
283870	4.07218949736348	4.40153212577299	3.92154316057762	3.80946849717956	3.89619380109132	4.02600037053961	3.83575590236646	4.00635927789674
283871	5.56080960994642	5.6627020697862	5.50862107783153	5.45180501810554	5.55447557739691	5.62892912760492	5.28143283423169	5.36205485445076
283875	3.14810956705211	2.82870998417718	3.01963044311891	2.99085696773112	3.07060036790667	2.93990365830554	3.01015918011542	2.99026849181795
283897	2.62703788765958	2.596140364599	2.93091414929231	2.83095114346176	2.72121973543503	2.55746481936771	2.64717033221246	2.63780103485005
283899	5.7783477172106	5.9227716574641	5.52739941670538	5.77453427060517	6.15807593220935	5.80395965374986	5.52933668813899	5.74432830740251
283927	5.26946901806788	4.94069331617975	5.52604528810074	5.82426547452387	6.19558968071205	5.84297698776052	5.1977803331651	5.29950224058255
283933	4.44890278762358	4.6747570105724	4.4118632898814	4.23942992563348	3.97535237768033	4.30168905843147	4.5102008178937	4.52295761561902
283948	4.77563690331977	4.90876894438891	4.49923001917785	4.73743668355848	4.3316400646071	4.51499969848115	4.68919108598523	4.40943393720677
283951	5.99829658617691	5.90801004595214	5.89033268154872	5.87504059253132	5.89000914623636	5.97099387295207	5.81719343945168	5.786830800773
283987	4.00479633305317	3.53579563890423	4.02257552938915	4.08606919532695	4.16366936571389	3.86498608485814	4.04904558469698	3.90425042448894
283989	6.34557367471913	6.20584797130905	6.40922228996025	6.2251863205292	6.27444575199195	6.18265966725363	6.31848603170688	6.32527929721563
283991	6.25173084177896	6.08022758847855	6.35464166270667	6.32438627569358	6.46436539957596	6.35239904240811	6.62318078172545	6.4377557837942
283999	3.1176582165292	3.08283153922474	3.16209841549391	3.22748987035143	3.21778231731496	2.8515695935828	3.14780451297986	3.26085761027031
284	5.51590128845799	6.47893527225655	5.0797671814571	5.28903484756483	5.91544413067979	6.3687025263324	5.98045005715013	5.94646157109246
2840	2.86996043418487	2.8198109848317	2.65976537351166	2.6720648561388	2.64146283183755	2.86822519412539	3.01207062891235	2.66251453731609
284001	3.45721152039522	3.4402460312176	3.39777208701938	3.36977570011775	3.36440135559575	3.36211279220936	3.3708006849913	3.46068264393248
284004	5.20255690042172	5.44958670627803	5.07589093382169	5.14246101994897	5.1305823378036	5.17595118128783	5.05308860655491	5.36347020150297
284013	2.97950044829248	2.57314770728274	3.06445860743371	2.83325155034712	2.80170093675392	3.30315388107397	2.89099291681345	2.98638258560102
284018	6.91521595464289	6.4229520804908	7.2095584250208	7.57557276525125	7.53035894124423	8.76969697401786	8.06571523093831	8.04547089949326
284021	4.65200688405741	4.00886384124853	4.29199081364779	4.05411734176227	5.72754676055588	4.50878795233467	4.62422574942647	5.23046805695299
284023	4.40493163659424	4.28904616156918	4.75020719410925	4.61968485536196	3.94939777889936	4.28991267813687	4.32794129289615	4.13005987916589
284058	7.71888159549797	8.26914484675193	7.80581568651259	7.98022951082224	7.82748899411686	8.04366530874849	7.72728285004251	8.12150249047377
284067	2.70581599360644	2.78245482218549	2.66424684610825	2.62840397112614	2.55375751929139	2.39025648344665	2.8184884646774	2.32928502471906
284069	3.66514784633553	3.6995962381553	3.54569389030512	3.3863898849405	3.44277809655226	3.46278979457821	3.42320519561035	3.53761952705139
284071	2.50841496205006	2.73702667430008	2.41983199755814	2.44400300797985	2.39413969391238	2.35291582047301	2.52312316972157	2.45597551861514
284076	3.46693627012664	3.17749789942282	3.5225583625659	3.27287060239001	3.20112284711664	3.1631233544808	3.15341748210199	3.3441548761618
284086	4.5618104324093	4.98399810148136	4.30577586429887	4.18265692640394	4.22896736079706	4.54393110389943	4.12506531142419	4.70305161619243
284098	4.59222366497938	4.77783263590824	4.20603153917977	4.54579499789408	4.43124893520087	4.47068670471156	4.15222537414181	4.36553389573345
284099	2.70871467982657	2.81032965357551	2.67113210434189	2.44679858491293	2.47262728241544	2.43243908791815	2.69400809321617	2.81291375453564
2841	2.60325920869855	2.55116716926218	4.05375742832146	3.3778857435351	2.59850946404723	2.57251080649496	3.07973589171234	2.59313007523729
284106	4.19426321869984	4.35457948676985	4.69808402164202	4.42249217368241	4.29840134498666	4.44042811549955	4.2541568952566	4.45459037583377
284111	3.35314990641389	3.11412216685465	3.1370794894848	3.99163319040432	2.94688204425705	3.4025215803541	3.05779709998281	3.03081750127657
284114	3.31848145098713	3.28334872608558	3.14796701689033	3.26355843325156	3.10235034991625	3.32956221116607	3.27942384278729	3.10707269136744
284119	8.18598050836078	7.44640801985532	8.05808791969931	8.00547282836772	8.21136068852172	8.23502914430347	8.50736283741279	8.36814651598182
284129	7.01660483239952	7.04487919002552	6.74778900418922	6.71299146416174	6.81597433050185	7.09756208569417	6.78073519083988	7.05786107797147
284131	4.793965173327	4.42155097541748	4.36642591661962	4.2154781808915	4.3014782345176	4.46516257793018	4.42763264063433	4.42140143066342
284161	2.86281597936514	3.29982978628233	2.76150760752856	3.01079636231995	3.01077174749755	2.79590725418252	2.86284113312421	2.98431704369167
284184	6.24316891643153	6.75325077876615	6.94184935217758	6.52480753537377	6.3136100333364	6.37586515978984	6.41301508793537	6.30297444752687
2842	3.35974076371153	3.47942599432276	3.1890201754058	3.22386748049834	3.27040607637303	3.1439673528607	3.03353197817604	3.17450671587952
284207	7.53129650269816	7.08448448007037	7.13115975978067	6.95393653521759	7.6680247487898	7.1046254271335	7.57114819396689	7.76150109943685
284217	4.37700092936968	4.19030196956477	3.19786646425789	3.22772682236718	2.89817510306994	3.13252865872829	2.94367538854699	2.55757403864484
284252	6.09917931810803	6.04713693125975	5.82497648234293	5.68210390730896	5.71877640540027	5.70469953765337	5.56223034088369	5.34792920581799
284257	2.78233957416061	2.60921475572781	2.65820392288646	2.76093946273024	2.69146909198183	2.67716850163338	2.64852816011271	2.63830048226014
284266	2.88525048294999	3.33936630151389	3.33218176917645	3.11528553148035	2.97554443047327	2.97349228992262	2.93081647110698	2.77373585691799
284273	5.47951407164677	5.4142323489907	5.14194955761995	5.15928969405808	6.32376956103875	6.17885645221049	5.81710257046438	6.29947192550917
284274	2.67862953973397	2.61250182832991	2.67941001695805	2.54213171928221	2.52518941872304	2.52322930020985	2.6994401088378	2.62196616806772
284297	4.26181242133595	4.40522698590326	4.52455338204241	4.05920876012728	3.96631282390327	4.14546736476454	4.0284427910517	3.88417856529541
2843	3.86713752404468	4.42183956983781	3.69547421411825	3.85608614321644	3.77090622266996	4.40567543956857	3.80655058276564	4.17406168723834
284306	2.77972190168353	2.76282114298465	2.66776806255136	2.71928904610879	2.73837384179088	2.80231577574267	2.67714612850003	2.69332758306737
284307	3.8590865161216	3.70858869564743	3.72756728032204	3.26148281219157	4.06584207882498	3.69327415081089	3.71426221998124	3.92806959337732
284309	5.7160524707802	6.33444425591327	5.84065619613617	5.83116113238216	6.17697416799726	6.25320537348672	5.75248794511272	6.14516465278854
284312	2.81007106822495	2.9333467162216	3.12503110057871	3.12331638535291	2.76234646017672	2.81442655170952	2.94185303851009	3.10138753458627
284323	3.46150437118322	3.31354973877794	3.40703322478021	3.40957116786381	3.44847950535473	3.54982595754945	3.43738974540823	3.41205511584796
284325	6.24680260854461	6.415875789492	6.04300698029119	5.80688944361516	5.87778239841629	6.05386473639575	5.57806118610059	5.81729134419339
284338	3.18744498669433	3.35515448075621	2.90416118817948	3.13632367682237	3.06174552995699	3.4125494670216	3.19638599009512	3.40931410948651
284339	3.56701591857617	3.23405603232523	3.37870490135783	3.17541153474565	3.20372481979434	3.16483587087666	3.23806026209527	3.32308679326597
284340	3.29883043626129	3.22968697326104	3.139840114746	3.28128636640342	2.94413531572223	3.01763409226482	2.9328623409203	3.16446899042371
284346	3.78747221543021	3.79232863711879	3.98161593513164	3.75302077080678	3.93582202547845	3.76512011232663	3.84385126185505	3.76532757359922
284348	4.27591703533373	4.25583671938323	3.80671933501669	3.99669211429967	3.83050558404709	4.00900858796291	3.71404822353845	4.10907740302182
284349	2.61130504148733	2.54230141542151	2.5075757905754	2.4667765363219	2.41394465165942	2.47472745426253	2.4959234010726	2.47092581201576
284352	3.38136293092957	3.38889895681202	3.26967169585262	3.3327729615124	3.38042233933643	3.28969846576428	3.08401773614694	3.32367442155591
284353	3.45916203740916	3.8042498050938	3.57264533133922	3.31725423748363	3.26227019230201	3.52728295499214	3.26227019230201	3.09550435589449
284358	3.78218746327993	4.13782471112036	3.5858773802137	3.50445500920732	3.67065904522071	3.44456013980777	3.31232804117992	3.8562091014856
284359	2.45127791224898	2.48964978801988	2.50889232227305	2.48947468612681	2.46581186705862	2.55903520359648	2.54929759640023	2.56471860770798
284361	5.88616588876112	5.71339114119041	5.92472063120521	5.82301291028078	5.77931965601157	5.68254416159393	5.7370123974901	5.72288328643991
284366	3.51527935274765	3.46908488204863	3.46694271589363	3.36212108880424	3.53929948874494	3.62231656851688	3.44512889205153	3.52213157510018
284369	2.7129570905151	2.77743229322296	2.47761708311676	2.66643598888525	2.70778368248135	2.66027251256473	2.631092324746	2.66847228453037
284370	5.12293331330715	5.06525064545982	4.80339947531393	4.51053271128722	4.69896492524826	4.86045687723211	4.5265400135826	4.73852816021404
284371	2.41700966032927	2.98464139193631	2.62163138376372	2.39401258955648	2.64091772424066	2.53257801359682	2.58893304628586	2.58940242408026
284382	2.77091034837816	2.76655202281808	2.91110257042968	2.57710440830115	2.75694984645149	2.89352614319048	2.80990198853509	2.97571666912411
284390	2.77487942147764	2.67929628223707	2.40342896838566	2.56232082676878	2.61570737774344	2.48814401788826	2.68457550603497	2.74803451081348
284391	4.29755172472066	4.44801220360246	4.77031489986807	4.98093463398439	4.32053095640813	4.48617338984437	4.24552666115019	4.41008267904721
2844	4.00239214911791	4.19696104176426	3.95628423590358	3.88007551375846	3.73443359035816	3.84091894788055	3.89785574223606	3.91584691697709
284402	2.90047831518044	3.00902450786387	3.13277449618889	2.7515209280097	3.03379063820034	2.89099291681345	3.01934166915796	2.66751064907138
284403	4.03760687736712	4.17660483215737	3.93485815866835	4.10143698162513	4.15585745980954	4.11781759373912	4.08075253292405	4.21274959239664
284406	4.82264652009199	4.91916322267444	4.78422981066055	4.77227514671782	4.79218905853836	4.97578431056029	4.8216016545827	4.77354371948949
284415	2.48578783974164	2.18639978851681	2.89440803803192	2.56362184769318	2.30235515626284	2.67612058745201	2.37466317392441	2.29267265240374
284418	3.16586075325116	3.21351986342638	2.94707121569589	3.17565962261611	2.97119501910637	3.32308259473173	3.09026682007476	3.06624957754077
284422	3.01329730238832	3.09502863539321	2.96319768761674	3.2046199126521	2.95269688584994	3.11569389807842	3.03787227509202	3.11467692577438
284427	3.07022791932284	3.30745017526214	2.85073616439123	2.99225682466631	2.95372481195218	3.21354156597417	2.78490624752251	2.9983281665648
284439	3.22758268521027	3.39246773767449	3.28212031858107	3.28555209096495	3.18655342684042	3.2680135614897	3.2463430667986	3.34072857238692
284443	2.8323971092402	2.67785166888989	2.51756107144581	2.557378345605	2.68277339102842	2.72461966821433	2.77160465819227	2.71751604025806
284451	4.05268102736034	3.55897097120768	3.5063095403783	3.77008113884883	3.38502170073737	3.64577956107522	3.48292416271703	3.61586347244693
284459	3.61696637020185	3.61143049256025	3.54572804844586	3.45002120788496	3.48918360024783	3.3620716249998	3.65276868943661	3.69223668866687
284485	3.75160592202166	4.07906632977441	3.96045724652215	3.89432210775253	3.81853954903906	3.90798576450503	3.75924966385229	4.09043827667824
2845	2.54455912653086	2.60636225850071	2.62096350577986	2.77357458176281	2.46503345352994	2.60277611522903	2.57351164252551	2.5902810125992
284521	2.47697499982918	2.44955712193196	2.28938491961981	2.34397941350357	2.29601785404027	2.5020546200777	2.33397728002296	2.42026845520044
284525	2.57636204836733	2.556188760533	2.43310005385867	2.51348299901652	2.52892983530115	2.38530723197986	2.42889081993961	2.25587720656144
284541	3.49947215612548	3.22958376123448	3.63846801044284	4.03682499040902	3.24311009524439	3.22234133174826	3.25339796043162	3.40343157172213
2846	2.49317363159235	2.81643862685598	2.40953028464717	2.73240108408914	2.60137867222097	2.59745382355765	2.60089744326426	2.52849232287864
284611	6.12505408141755	6.64924249703964	6.07981103778009	6.19280814913686	6.2183239223234	6.58615613411635	5.69003908391204	6.31845515343737
284612	5.01349688236071	4.25460639767266	4.02048941922707	4.26825051624352	4.27993997755494	4.59919990885399	4.29252634159986	5.23259136217035
284613	5.96348684411328	5.8224645717144	5.80120428396334	5.81719343945168	5.60118131093976	5.63000990343041	5.70063928570975	5.5341564351906
284615	3.73969792244429	3.55240069343503	3.68721983127096	3.35955518973239	3.22448683349794	3.23813019749084	2.98380900630685	3.30493651631242
284654	2.90671333265297	3.41278813644164	3.41968771311443	2.95904562923405	3.00052724499463	3.25860410801245	3.23464620685234	3.18302659806533
284656	3.11873054829421	2.97746779116624	3.10732506349552	2.97326430855004	2.95850783279245	2.94894992843467	3.03045445379286	3.04059990550821
284680	3.31308907832406	3.35955518973239	3.30837701328773	3.08030100879392	2.7909917187321	3.21511214894336	2.91075665913241	3.1136058131098
284695	3.20884727034127	3.60349379892586	3.17469038673922	3.22844818310249	3.21519589657873	3.25706103513401	3.29776341889376	3.36297308162198
284697	2.98171277850583	2.6993816755594	2.7561642378645	2.84027770779613	2.72969558248179	2.4746270196914	2.69291582704989	2.76152639328001
2847	3.12337370636935	2.9250509292079	2.96267788929965	2.97400980167925	2.95291777938096	2.82543879871021	3.42249416727238	2.91424104256238
284716	2.94684052601138	2.91984153683455	2.88656802995076	2.77604220946124	2.84845450495997	2.80998481569263	2.79697770871332	2.84580914477738
284723	3.36997846974249	3.60307304957783	3.47949878451015	3.21896650765383	3.30163957427816	3.32920623635467	3.25359081573997	3.49162341046391
284739	2.94850466790372	2.98987950686341	3.71323884496669	3.28447453486413	3.30149095459257	3.43323040300611	3.09482768647797	3.26114876433599
284759	4.12449860032816	3.45590446016476	3.65594838517919	3.55980330000435	3.62305222147711	3.8053999672324	3.52903733092877	4.30354541540671
2848	2.92311000416905	2.60846077797126	2.84796808613241	2.5172323613496	2.84685619324759	2.72831244005735	2.64139266301474	2.78073034322589
284805	5.23446884746699	5.54338117170441	5.14482360411202	5.06217564026614	5.10461896494345	5.07788980983845	4.91441385330432	5.17632179305728
2849	2.84032744529142	2.74332460091707	2.67144538655766	2.69874290950426	2.55532883502738	2.68330607528431	2.57451914152939	2.75366927067261
284904	3.11071972932921	3.21652224876902	3.1856264376662	3.09978950949822	3.02659751940551	3.13389279362623	3.13808817061768	2.61523830538274
284948	3.07060036790667	3.50520042725438	3.51483353921479	3.31291649399623	3.1026129514171	3.03357732809304	3.2354707813651	3.27569638731059
284958	2.46264015043393	2.70139043705872	2.48311094451236	2.48904596568096	2.58155555689635	2.5730372817929	2.5830534351813	2.64954446443572
284992	3.05310347688655	3.18064202804494	2.9885190217858	3.07584423180648	3.00812789021368	3.12687391390194	2.96818808257045	2.99030747818512
284996	4.88560664924433	4.89963657386874	4.61752111455003	4.71118098774525	4.9486218863234	4.85293061896494	4.69270476990867	5.25659919630632
285	5.02591544800976	5.29344727552139	6.40793390056187	4.94173275264588	6.47434277908183	4.2005687254366	4.5556342688406	5.30684824058417
2850	3.99803527409345	4.53230904155598	4.32101102990838	4.64502713682766	4.03251642997327	4.12578171035853	4.2507788153767	4.0722823743366
285016	3.08286322029869	3.78076574075552	5.19926181798564	3.7140671731841	4.27596399606409	4.46789580390751	5.75397274312498	3.38779213733895
285025	2.51404340317999	2.46302048475527	2.79733018707982	2.65191217931355	2.56076239764788	2.61561099276022	2.41895186004591	2.6040460476928
