"gene","n_datasets_with_gene","non_imputed_First.trimester","non_imputed_Second.trimester","in_both_groups"
"84229",3,17,5,TRUE
"84230",3,17,5,TRUE
"8424",3,17,5,TRUE
"84301",3,17,5,TRUE
"84321",2,24,5,TRUE
"84329",3,17,5,TRUE
"84332",3,17,5,TRUE
"84342",2,24,5,TRUE
"8436",3,17,5,TRUE
"84433",3,17,5,TRUE
"84436",3,17,5,TRUE
"84446",3,17,5,TRUE
"84449",3,17,5,TRUE
"84450",3,17,5,TRUE
"84466",3,17,5,TRUE
"8448",3,17,5,TRUE
"84527",3,17,5,TRUE
"84539",3,17,5,TRUE
"84547",3,17,5,TRUE
"84561",3,17,5,TRUE
"84622",3,17,5,TRUE
"84624",3,17,5,TRUE
"8463",3,17,5,TRUE
"8464",3,17,5,TRUE
"84640",3,17,5,TRUE
"84649",3,17,5,TRUE
"84650",2,24,5,TRUE
"84680",3,17,5,TRUE
"84698",3,17,5,TRUE
"84733",3,17,5,TRUE
"84767",3,17,5,TRUE
"8477",3,17,5,TRUE
"84807",3,17,5,TRUE
"8483",3,17,5,TRUE
"84833",2,24,5,TRUE
"84889",3,17,5,TRUE
"8490",3,17,5,TRUE
"84944",3,17,5,TRUE
"84947",3,17,5,TRUE
"84960",1,9,5,TRUE
"84984",3,17,5,TRUE
"84992",2,24,5,TRUE
"85002",1,9,5,TRUE
"85013",2,24,5,TRUE
"85016",3,17,5,TRUE
"8502",3,17,5,TRUE
"8505",3,17,5,TRUE
"8506",3,17,5,TRUE
"8510",2,24,5,TRUE
"8515",3,17,5,TRUE
"8517",2,24,5,TRUE
"8522",3,17,5,TRUE
"85316",1,9,5,TRUE
"8534",3,17,5,TRUE
"85359",2,24,5,TRUE
"85376",2,24,5,TRUE
"85407",3,17,5,TRUE
"85458",3,17,5,TRUE
"85464",3,17,5,TRUE
"8556",3,17,5,TRUE
"8573",3,17,5,TRUE
"8577",1,9,5,TRUE
"8605",1,9,5,TRUE
"8618",3,17,5,TRUE
"8622",3,17,5,TRUE
"8633",3,17,5,TRUE
"8637",1,9,5,TRUE
"8638",3,17,5,TRUE
"8639",3,17,5,TRUE
"864",3,17,5,TRUE
"8642",3,17,5,TRUE
"8644",3,17,5,TRUE
"8654",3,17,5,TRUE
"8663",2,24,5,TRUE
"8681",2,24,5,TRUE
"8685",3,17,5,TRUE
"8693",1,9,5,TRUE
"8710",3,17,5,TRUE
"8714",3,17,5,TRUE
"8726",3,17,5,TRUE
"8740",3,17,5,TRUE
"8744",3,17,5,TRUE
"875",2,24,5,TRUE
"8764",3,17,5,TRUE
"8786",3,17,5,TRUE
"8809",3,17,5,TRUE
"8817",3,17,5,TRUE
"8832",3,17,5,TRUE
"8842",3,17,5,TRUE
"8851",3,17,5,TRUE
"8853",3,17,5,TRUE
"8854",3,17,5,TRUE
"8863",3,17,5,TRUE
"8869",3,17,5,TRUE
"8876",3,17,5,TRUE
"8926",2,24,5,TRUE
"8969",2,24,5,TRUE
"8970",2,24,5,TRUE
"89780",2,24,5,TRUE
"89848",3,17,5,TRUE
"89857",3,17,5,TRUE
"8987",2,24,5,TRUE
"8997",3,17,5,TRUE
"89970",3,17,5,TRUE
"9001",3,17,5,TRUE
"90075",3,17,5,TRUE
"90273",3,17,5,TRUE
"90353",2,24,5,TRUE
"9037",3,17,5,TRUE
"9046",3,17,5,TRUE
"90522",3,17,5,TRUE
"90668",3,17,5,TRUE
"9068",3,17,5,TRUE
"9073",3,17,5,TRUE
"9077",3,17,5,TRUE
"9079",3,17,5,TRUE
"9095",3,17,5,TRUE
"9096",3,17,5,TRUE
"9099",3,17,5,TRUE
"91010",3,17,5,TRUE
"9104",3,17,5,TRUE
"9108",3,17,5,TRUE
"91147",3,17,5,TRUE
"91151",3,17,5,TRUE
"9120",3,17,5,TRUE
"9125",3,17,5,TRUE
"9127",3,17,5,TRUE
"91369",3,17,5,TRUE
"91373",3,17,5,TRUE
"91408",3,17,5,TRUE
"91442",3,17,5,TRUE
"91445",2,24,5,TRUE
"91526",3,17,5,TRUE
"91584",3,17,5,TRUE
"91664",2,24,5,TRUE
"9170",3,17,5,TRUE
"9173",3,17,5,TRUE
"91894",2,24,5,TRUE
"919",3,17,5,TRUE
"91937",3,17,5,TRUE
"91942",2,24,5,TRUE
"91966",1,9,5,TRUE
"92",3,17,5,TRUE
"92104",3,17,5,TRUE
"922",3,17,5,TRUE
"92241",3,17,5,TRUE
"92345",3,17,5,TRUE
"9242",3,17,5,TRUE
"9254",3,17,5,TRUE
"92745",3,17,5,TRUE
"92815",2,24,5,TRUE
"9284",2,24,5,TRUE
"92935",3,17,5,TRUE
"92960",3,17,5,TRUE
"93107",1,9,5,TRUE
"9319",3,17,5,TRUE
"932",3,17,5,TRUE
"9331",3,17,5,TRUE
"93408",3,17,5,TRUE
"93492",1,9,5,TRUE
"9353",3,17,5,TRUE
"9358",3,17,5,TRUE
"93649",3,17,5,TRUE
"93659",1,9,5,TRUE
"93664",3,17,5,TRUE
"9379",3,17,5,TRUE
"9394",2,24,5,TRUE
"940",3,17,5,TRUE
"94015",3,17,5,TRUE
"94025",3,17,5,TRUE
"94027",1,9,5,TRUE
"94115",1,9,5,TRUE
"94121",3,17,5,TRUE
"944",3,17,5,TRUE
"9447",3,17,5,TRUE
"945",3,17,5,TRUE
"9459",3,17,5,TRUE
"95",2,24,5,TRUE
"9501",3,17,5,TRUE
"9508",3,17,5,TRUE
"951",3,17,5,TRUE
"9524",2,24,5,TRUE
"9546",3,17,5,TRUE
"9554",2,24,5,TRUE
"956",3,17,5,TRUE
"9568",3,17,5,TRUE
"9576",3,17,5,TRUE
"958",3,17,5,TRUE
"9585",3,17,5,TRUE
"9610",3,17,5,TRUE
"9627",3,17,5,TRUE
"9630",3,17,5,TRUE
"9641",3,17,5,TRUE
"96626",2,24,5,TRUE
"969",3,17,5,TRUE
"97",3,17,5,TRUE
"9705",3,17,5,TRUE
"9710",2,24,5,TRUE
"9718",2,24,5,TRUE
"9719",3,17,5,TRUE
"972",3,17,5,TRUE
"9723",3,17,5,TRUE
"9724",2,24,5,TRUE
"9729",1,9,5,TRUE
"9734",3,17,5,TRUE
"9737",3,17,5,TRUE
"974",3,17,5,TRUE
"9745",3,17,5,TRUE
"9746",3,17,5,TRUE
"9747",2,24,5,TRUE
"9771",3,17,5,TRUE
"9783",3,17,5,TRUE
"9831",2,24,5,TRUE
"9848",3,17,5,TRUE
"9859",2,24,5,TRUE
"9865",3,17,5,TRUE
"9880",3,17,5,TRUE
"9881",3,17,5,TRUE
"9884",1,9,5,TRUE
"9899",3,17,5,TRUE
"9901",3,17,5,TRUE
"9934",3,17,5,TRUE
"9936",2,24,5,TRUE
"9938",3,17,5,TRUE
"9955",3,17,5,TRUE
"1",3,23,0,FALSE
"1000",2,8,0,FALSE
"10002",2,8,0,FALSE
"10004",2,8,0,FALSE
"10008",3,23,0,FALSE
"100101467",2,8,0,FALSE
"100125288",2,8,0,FALSE
"100128071",2,8,0,FALSE
"100128327",2,8,0,FALSE
"100129098",2,8,0,FALSE
"100129128",2,8,0,FALSE
"100129250",3,23,0,FALSE
"100129271",2,8,0,FALSE
"100129361",2,8,0,FALSE
"100129528",3,23,0,FALSE
"100129654",2,8,0,FALSE
"100129969",2,8,0,FALSE
"100130519",2,8,0,FALSE
"100130733",2,8,0,FALSE
"100130933",3,23,0,FALSE
"100131017",2,8,0,FALSE
"100131211",2,8,0,FALSE
"100131303",2,8,0,FALSE
"100131755",2,8,0,FALSE
"100131827",3,23,0,FALSE
"100131897",2,8,0,FALSE
"100132074",2,8,0,FALSE
"100132386",2,8,0,FALSE
"100132476",2,8,0,FALSE
"100137047",3,23,0,FALSE
"100141515",2,8,0,FALSE
"100144748",2,8,0,FALSE
"10017",2,8,0,FALSE
"100170229",2,8,0,FALSE
"100170765",2,8,0,FALSE
"1002",2,8,0,FALSE
"10022",2,8,0,FALSE
"100272147",3,23,0,FALSE
"100287482",2,8,0,FALSE
"100288797",3,23,0,FALSE
"100289187",2,8,0,FALSE
"100289255",2,8,0,FALSE
"100289678",3,23,0,FALSE
"100293516",3,23,0,FALSE
"100303755",2,8,0,FALSE
"100316904",3,23,0,FALSE
"100329135",2,8,0,FALSE
"100381270",2,8,0,FALSE
"1004",2,8,0,FALSE
"10040",3,23,0,FALSE
"10042",3,23,0,FALSE
"100421372",2,8,0,FALSE
"10046",2,8,0,FALSE
"10047",2,8,0,FALSE
"1005",3,23,0,FALSE
"10050",3,23,0,FALSE
"100505478",2,8,0,FALSE
"100505573",2,8,0,FALSE
"100505741",2,8,0,FALSE
"100505841",2,8,0,FALSE
"100505876",3,23,0,FALSE
"100505989",2,8,0,FALSE
"100506013",2,8,0,FALSE
"100506127",2,8,0,FALSE
"100506243",3,23,0,FALSE
"100506374",2,8,0,FALSE
"100506540",2,8,0,FALSE
"100506581",3,23,0,FALSE
"100506742",2,8,0,FALSE
"100507027",2,8,0,FALSE
"100507043",2,8,0,FALSE
"100507050",2,8,0,FALSE
"100507203",2,8,0,FALSE
"100507290",2,8,0,FALSE
"100507421",2,8,0,FALSE
"100507436",2,8,0,FALSE
"100507537",2,8,0,FALSE
"100507650",2,8,0,FALSE
"100528062",2,8,0,FALSE
"100533106",2,8,0,FALSE
"1006",2,8,0,FALSE
"10060",2,8,0,FALSE
"100652824",2,8,0,FALSE
"1007",2,8,0,FALSE
"10071",2,8,0,FALSE
"10077",2,8,0,FALSE
"1008",2,8,0,FALSE
"10083",2,8,0,FALSE
"10085",2,8,0,FALSE
"10086",2,8,0,FALSE
"100862671",2,8,0,FALSE
"100885848",2,8,0,FALSE
"10089",3,23,0,FALSE
"100996492",2,8,0,FALSE
"101",3,23,0,FALSE
"1010",2,8,0,FALSE
"10100",2,8,0,FALSE
"101059948",2,8,0,FALSE
"101060200",2,8,0,FALSE
"10107",3,23,0,FALSE
"10110",3,23,0,FALSE
"10111",3,23,0,FALSE
"10114",3,23,0,FALSE
"10117",2,8,0,FALSE
"1012",2,8,0,FALSE
"10129",2,8,0,FALSE
"10136",2,8,0,FALSE
"10139",3,23,0,FALSE
"1014",2,8,0,FALSE
"101410538",2,8,0,FALSE
"10142",3,23,0,FALSE
"10143",2,8,0,FALSE
"1015",2,8,0,FALSE
"10152",3,23,0,FALSE
"10154",2,8,0,FALSE
"10158",2,8,0,FALSE
"1016",3,23,0,FALSE
"10164",3,23,0,FALSE
"10170",2,8,0,FALSE
"10178",2,8,0,FALSE
"101927581",2,8,0,FALSE
"101928991",2,8,0,FALSE
"101929726",2,8,0,FALSE
"101929926",2,8,0,FALSE
"10193",3,23,0,FALSE
"10207",2,8,0,FALSE
"10214",2,8,0,FALSE
"10215",2,8,0,FALSE
"10216",2,8,0,FALSE
"10218",2,8,0,FALSE
"10219",3,23,0,FALSE
"10225",3,23,0,FALSE
"10233",3,23,0,FALSE
"10234",2,8,0,FALSE
"10246",2,8,0,FALSE
"10249",2,8,0,FALSE
"10251",3,23,0,FALSE
"10265",3,23,0,FALSE
"10267",3,23,0,FALSE
"102723899",2,8,0,FALSE
"102800317",2,8,0,FALSE
"10291",3,23,0,FALSE
"10293",3,23,0,FALSE
"10297",3,23,0,FALSE
"10308",3,23,0,FALSE
"1031",3,23,0,FALSE
"10316",2,8,0,FALSE
"10317",2,8,0,FALSE
"10321",2,8,0,FALSE
"10324",2,8,0,FALSE
"10326",2,8,0,FALSE
"10335",3,23,0,FALSE
"10336",3,23,0,FALSE
"10343",2,8,0,FALSE
"10345",2,8,0,FALSE
"10361",2,8,0,FALSE
"10368",2,8,0,FALSE
"10369",2,8,0,FALSE
"10385",3,23,0,FALSE
"10391",2,8,0,FALSE
"10394",2,8,0,FALSE
"10396",2,8,0,FALSE
"10406",2,8,0,FALSE
"10407",2,8,0,FALSE
"1041",2,8,0,FALSE
"10417",3,23,0,FALSE
"10426",3,23,0,FALSE
"10439",2,8,0,FALSE
"1044",2,8,0,FALSE
"1045",2,8,0,FALSE
"1046",2,8,0,FALSE
"10462",2,8,0,FALSE
"1047",2,8,0,FALSE
"10472",2,8,0,FALSE
"1048",2,8,0,FALSE
"10481",3,23,0,FALSE
"10499",3,23,0,FALSE
"105",2,8,0,FALSE
"10500",3,23,0,FALSE
"10514",3,23,0,FALSE
"1053",3,23,0,FALSE
"10537",2,8,0,FALSE
"105371267",2,8,0,FALSE
"105371932",2,8,0,FALSE
"105375116",2,8,0,FALSE
"105375355",2,8,0,FALSE
"105376230",2,8,0,FALSE
"105378696",2,8,0,FALSE
"105378952",2,8,0,FALSE
"10562",2,8,0,FALSE
"10563",2,8,0,FALSE
"10566",2,8,0,FALSE
"10570",2,8,0,FALSE
"10578",2,8,0,FALSE
"10586",3,23,0,FALSE
"10590",2,8,0,FALSE
"10595",2,8,0,FALSE
"10602",3,23,0,FALSE
"10633",2,8,0,FALSE
"10634",2,8,0,FALSE
"10636",2,8,0,FALSE
"10637",2,8,0,FALSE
"10647",2,8,0,FALSE
"10648",2,8,0,FALSE
"10652",3,23,0,FALSE
"10655",2,8,0,FALSE
"10659",2,8,0,FALSE
"10660",3,23,0,FALSE
"10661",2,8,0,FALSE
"10665",2,8,0,FALSE
"10666",2,8,0,FALSE
"10669",3,23,0,FALSE
"106707243",2,8,0,FALSE
"10675",2,8,0,FALSE
"1068",2,8,0,FALSE
"10681",2,8,0,FALSE
"10683",2,8,0,FALSE
"10687",2,8,0,FALSE
"10690",2,8,0,FALSE
"10692",2,8,0,FALSE
"10699",2,8,0,FALSE
"107",2,8,0,FALSE
"10715",2,8,0,FALSE
"10716",2,8,0,FALSE
"10718",2,8,0,FALSE
"10723",3,23,0,FALSE
"10736",2,8,0,FALSE
"10738",2,8,0,FALSE
"10739",2,8,0,FALSE
"10744",3,23,0,FALSE
"10746",3,23,0,FALSE
"10747",3,23,0,FALSE
"10752",2,8,0,FALSE
"10753",2,8,0,FALSE
"10777",2,8,0,FALSE
"10786",2,8,0,FALSE
"10793",3,23,0,FALSE
"10798",2,8,0,FALSE
"107984345",2,8,0,FALSE
"107984936",2,8,0,FALSE
"107985194",2,8,0,FALSE
"107986768",2,8,0,FALSE
"108",2,8,0,FALSE
"1080",2,8,0,FALSE
"10803",2,8,0,FALSE
"10804",2,8,0,FALSE
"10810",2,8,0,FALSE
"10814",3,23,0,FALSE
"10825",2,8,0,FALSE
"1084",3,23,0,FALSE
"10840",2,8,0,FALSE
"10841",3,23,0,FALSE
"10842",2,8,0,FALSE
"10846",3,23,0,FALSE
"10849",3,23,0,FALSE
"10850",3,23,0,FALSE
"10858",2,8,0,FALSE
"10861",3,23,0,FALSE
"10863",2,8,0,FALSE
"10864",2,8,0,FALSE
"10865",3,23,0,FALSE
"10868",3,23,0,FALSE
"10869",3,23,0,FALSE
"1087",3,23,0,FALSE
"10876",2,8,0,FALSE
"10878",2,8,0,FALSE
"10879",2,8,0,FALSE
"1088",2,8,0,FALSE
"10880",2,8,0,FALSE
"10881",2,8,0,FALSE
"10882",3,23,0,FALSE
"10885",3,23,0,FALSE
"10888",2,8,0,FALSE
"1089",2,8,0,FALSE
"10891",2,8,0,FALSE
"10893",2,8,0,FALSE
"10900",2,8,0,FALSE
"10902",3,23,0,FALSE
"10913",2,8,0,FALSE
"10917",2,8,0,FALSE
"10926",3,23,0,FALSE
"10936",2,8,0,FALSE
"10940",3,23,0,FALSE
"10942",3,23,0,FALSE
"10957",3,23,0,FALSE
"10991",2,8,0,FALSE
"10993",3,23,0,FALSE
"10998",3,23,0,FALSE
"10999",3,23,0,FALSE
"11006",2,8,0,FALSE
"11009",2,8,0,FALSE
"1101",2,8,0,FALSE
"11012",2,8,0,FALSE
"11016",3,23,0,FALSE
"11024",3,23,0,FALSE
"11027",2,8,0,FALSE
"1103",3,23,0,FALSE
"1104",3,23,0,FALSE
"11045",2,8,0,FALSE
"11055",2,8,0,FALSE
"110599564",2,8,0,FALSE
"11061",2,8,0,FALSE
"11063",2,8,0,FALSE
"11069",2,8,0,FALSE
"11074",2,8,0,FALSE
"11075",3,23,0,FALSE
"11076",2,8,0,FALSE
"110806298",2,8,0,FALSE
"11081",2,8,0,FALSE
"11082",2,8,0,FALSE
"11085",2,8,0,FALSE
"11086",2,8,0,FALSE
"11093",3,23,0,FALSE
"111",3,23,0,FALSE
"11107",2,8,0,FALSE
"11113",3,23,0,FALSE
"11122",2,8,0,FALSE
"11126",2,8,0,FALSE
"1113",3,23,0,FALSE
"11132",3,23,0,FALSE
"11133",3,23,0,FALSE
"11136",2,8,0,FALSE
"11138",3,23,0,FALSE
"1114",2,8,0,FALSE
"11141",2,8,0,FALSE
"11148",2,8,0,FALSE
"11154",3,23,0,FALSE
"11155",2,8,0,FALSE
"11161",3,23,0,FALSE
"11166",3,23,0,FALSE
"1117",2,8,0,FALSE
"11172",2,8,0,FALSE
"1118",2,8,0,FALSE
"11181",2,8,0,FALSE
"11189",2,8,0,FALSE
"11190",3,23,0,FALSE
"11197",2,8,0,FALSE
"112",3,23,0,FALSE
"11202",2,8,0,FALSE
"11211",3,23,0,FALSE
"11216",3,23,0,FALSE
"11219",2,8,0,FALSE
"11221",2,8,0,FALSE
"112268241",2,8,0,FALSE
"11227",2,8,0,FALSE
"11228",3,23,0,FALSE
"11236",3,23,0,FALSE
"11240",2,8,0,FALSE
"112441434",2,8,0,FALSE
"11245",3,23,0,FALSE
"11247",3,23,0,FALSE
"11248",2,8,0,FALSE
"11250",3,23,0,FALSE
"11251",2,8,0,FALSE
"11254",2,8,0,FALSE
"11255",2,8,0,FALSE
"112574",3,23,0,FALSE
"112609",2,8,0,FALSE
"112744",2,8,0,FALSE
"11278",2,8,0,FALSE
"11279",3,23,0,FALSE
"1128",3,23,0,FALSE
"112802",2,8,0,FALSE
"11281",2,8,0,FALSE
"112817",2,8,0,FALSE
"11283",3,23,0,FALSE
"112885",2,8,0,FALSE
"1129",2,8,0,FALSE
"112937",2,8,0,FALSE
"113091",3,23,0,FALSE
"1131",2,8,0,FALSE
"113146",2,8,0,FALSE
"11317",2,8,0,FALSE
"113177",3,23,0,FALSE
"11318",2,8,0,FALSE
"1132",2,8,0,FALSE
"113220",2,8,0,FALSE
"1133",3,23,0,FALSE
"1134",2,8,0,FALSE
"11341",2,8,0,FALSE
"113451",2,8,0,FALSE
"11346",3,23,0,FALSE
"113540",3,23,0,FALSE
"1136",2,8,0,FALSE
"1137",3,23,0,FALSE
"113730",2,8,0,FALSE
"113746",2,8,0,FALSE
"113835",3,23,0,FALSE
"114",2,8,0,FALSE
"114026",2,8,0,FALSE
"1141",3,23,0,FALSE
"114112",3,23,0,FALSE
"114131",2,8,0,FALSE
"114132",2,8,0,FALSE
"114134",3,23,0,FALSE
"1142",2,8,0,FALSE
"1143",2,8,0,FALSE
"1144",2,8,0,FALSE
"114571",2,8,0,FALSE
"1146",2,8,0,FALSE
"114609",3,23,0,FALSE
"114770",2,8,0,FALSE
"114771",2,8,0,FALSE
"114780",2,8,0,FALSE
"114781",3,23,0,FALSE
"114783",3,23,0,FALSE
"114786",2,8,0,FALSE
"114787",2,8,0,FALSE
"114788",2,8,0,FALSE
"114792",2,8,0,FALSE
"114794",2,8,0,FALSE
"114795",2,8,0,FALSE
"114798",2,8,0,FALSE
"114803",2,8,0,FALSE
"114804",2,8,0,FALSE
"114805",2,8,0,FALSE
"114815",2,8,0,FALSE
"114822",3,23,0,FALSE
"114827",2,8,0,FALSE
"114880",2,8,0,FALSE
"114898",2,8,0,FALSE
"114899",2,8,0,FALSE
"1149",2,8,0,FALSE
"114900",3,23,0,FALSE
"114905",2,8,0,FALSE
"114960",2,8,0,FALSE
"114987",2,8,0,FALSE
"115004",2,8,0,FALSE
"115019",2,8,0,FALSE
"115196",3,23,0,FALSE
"115273",2,8,0,FALSE
"115350",2,8,0,FALSE
"115352",2,8,0,FALSE
"115362",3,23,0,FALSE
"115557",2,8,0,FALSE
"115560",2,8,0,FALSE
"115584",2,8,0,FALSE
"115650",2,8,0,FALSE
"115701",2,8,0,FALSE
"115727",3,23,0,FALSE
"115761",3,23,0,FALSE
"115795",2,8,0,FALSE
"1158",2,8,0,FALSE
"115811",3,23,0,FALSE
"115827",2,8,0,FALSE
"115861",2,8,0,FALSE
"116",2,8,0,FALSE
"1160",2,8,0,FALSE
"116039",3,23,0,FALSE
"116071",2,8,0,FALSE
"116085",3,23,0,FALSE
"116113",2,8,0,FALSE
"116135",2,8,0,FALSE
"116154",2,8,0,FALSE
"116173",2,8,0,FALSE
"116179",2,8,0,FALSE
"116255",2,8,0,FALSE
"116285",2,8,0,FALSE
"116328",2,8,0,FALSE
"116337",2,8,0,FALSE
"116369",2,8,0,FALSE
"116442",2,8,0,FALSE
"116443",3,23,0,FALSE
"116444",2,8,0,FALSE
"116448",2,8,0,FALSE
"116449",2,8,0,FALSE
"116511",2,8,0,FALSE
"116519",2,8,0,FALSE
"116534",2,8,0,FALSE
"116729",2,8,0,FALSE
"116840",3,23,0,FALSE
"116966",2,8,0,FALSE
"116969",3,23,0,FALSE
"116983",3,23,0,FALSE
"116986",2,8,0,FALSE
"117",2,8,0,FALSE
"117144",2,8,0,FALSE
"117145",3,23,0,FALSE
"117154",2,8,0,FALSE
"117156",3,23,0,FALSE
"117157",2,8,0,FALSE
"117159",2,8,0,FALSE
"117166",3,23,0,FALSE
"117194",2,8,0,FALSE
"117195",2,8,0,FALSE
"117196",2,8,0,FALSE
"117245",3,23,0,FALSE
"117285",2,8,0,FALSE
"117286",2,8,0,FALSE
"117289",2,8,0,FALSE
"117531",2,8,0,FALSE
"117532",2,8,0,FALSE
"117579",2,8,0,FALSE
"117583",3,23,0,FALSE
"117584",3,23,0,FALSE
"1179",2,8,0,FALSE
"1180",2,8,0,FALSE
"1183",2,8,0,FALSE
"118427",3,23,0,FALSE
"118430",3,23,0,FALSE
"118442",2,8,0,FALSE
"118461",2,8,0,FALSE
"118471",2,8,0,FALSE
"118491",2,8,0,FALSE
"118670",2,8,0,FALSE
"118738",3,23,0,FALSE
"1188",2,8,0,FALSE
"118812",3,23,0,FALSE
"118856",2,8,0,FALSE
"119",2,8,0,FALSE
"1191",3,23,0,FALSE
"119467",2,8,0,FALSE
"119548",2,8,0,FALSE
"1196",3,23,0,FALSE
"120065",2,8,0,FALSE
"120066",2,8,0,FALSE
"120114",2,8,0,FALSE
"120224",3,23,0,FALSE
"120376",2,8,0,FALSE
"120379",2,8,0,FALSE
"120400",2,8,0,FALSE
"120425",2,8,0,FALSE
"1208",3,23,0,FALSE
"120863",3,23,0,FALSE
"120892",2,8,0,FALSE
"120935",2,8,0,FALSE
"121006",2,8,0,FALSE
"121214",2,8,0,FALSE
"121256",2,8,0,FALSE
"121268",2,8,0,FALSE
"121273",2,8,0,FALSE
"121278",2,8,0,FALSE
"121340",2,8,0,FALSE
"121391",2,8,0,FALSE
"1215",2,8,0,FALSE
"121512",3,23,0,FALSE
"121551",2,8,0,FALSE
"121599",2,8,0,FALSE
"121601",2,8,0,FALSE
"121643",2,8,0,FALSE
"121793",2,8,0,FALSE
"122042",2,8,0,FALSE
"122046",2,8,0,FALSE
"122258",2,8,0,FALSE
"122402",2,8,0,FALSE
"122481",2,8,0,FALSE
"122618",2,8,0,FALSE
"122651",2,8,0,FALSE
"122664",2,8,0,FALSE
"122773",3,23,0,FALSE
"122876",2,8,0,FALSE
"122945",2,8,0,FALSE
"123041",2,8,0,FALSE
"123099",2,8,0,FALSE
"1232",2,8,0,FALSE
"123264",2,8,0,FALSE
"123283",2,8,0,FALSE
"1233",2,8,0,FALSE
"123624",2,8,0,FALSE
"1237",2,8,0,FALSE
"123722",2,8,0,FALSE
"123775",2,8,0,FALSE
"123970",2,8,0,FALSE
"124045",3,23,0,FALSE
"124093",2,8,0,FALSE
"1241",2,8,0,FALSE
"124220",3,23,0,FALSE
"1244",3,23,0,FALSE
"124401",3,23,0,FALSE
"124404",2,8,0,FALSE
"124411",3,23,0,FALSE
"124460",2,8,0,FALSE
"124535",2,8,0,FALSE
"124538",3,23,0,FALSE
"124599",3,23,0,FALSE
"124602",2,8,0,FALSE
"124626",2,8,0,FALSE
"124751",2,8,0,FALSE
"124773",2,8,0,FALSE
"124783",3,23,0,FALSE
"124817",2,8,0,FALSE
"124842",2,8,0,FALSE
"124857",2,8,0,FALSE
"124872",2,8,0,FALSE
"124912",3,23,0,FALSE
"124923",3,23,0,FALSE
"124925",2,8,0,FALSE
"124930",2,8,0,FALSE
"124975",3,23,0,FALSE
"124989",2,8,0,FALSE
"125",2,8,0,FALSE
"125111",3,23,0,FALSE
"125113",2,8,0,FALSE
"125115",2,8,0,FALSE
"125170",3,23,0,FALSE
"125336",2,8,0,FALSE
"125488",3,23,0,FALSE
"125704",2,8,0,FALSE
"1258",2,8,0,FALSE
"125965",3,23,0,FALSE
"125972",2,8,0,FALSE
"125981",3,23,0,FALSE
"126",2,8,0,FALSE
"126006",3,23,0,FALSE
"126014",3,23,0,FALSE
"126068",2,8,0,FALSE
"126070",3,23,0,FALSE
"126074",3,23,0,FALSE
"126075",3,23,0,FALSE
"1261",2,8,0,FALSE
"126123",2,8,0,FALSE
"126129",3,23,0,FALSE
"126147",2,8,0,FALSE
"1262",2,8,0,FALSE
"126204",2,8,0,FALSE
"126206",2,8,0,FALSE
"126248",2,8,0,FALSE
"126259",3,23,0,FALSE
"126298",2,8,0,FALSE
"126306",2,8,0,FALSE
"126326",2,8,0,FALSE
"126364",2,8,0,FALSE
"126370",2,8,0,FALSE
"1264",3,23,0,FALSE
"126402",2,8,0,FALSE
"126410",2,8,0,FALSE
"126433",3,23,0,FALSE
"126520",2,8,0,FALSE
"126526",2,8,0,FALSE
"126549",2,8,0,FALSE
"126567",2,8,0,FALSE
"126638",2,8,0,FALSE
"126661",2,8,0,FALSE
"126668",3,23,0,FALSE
"1267",3,23,0,FALSE
"1268",2,8,0,FALSE
"126820",2,8,0,FALSE
"126823",3,23,0,FALSE
"126859",2,8,0,FALSE
"126868",3,23,0,FALSE
"1269",2,8,0,FALSE
"127",2,8,0,FALSE
"127003",2,8,0,FALSE
"127124",2,8,0,FALSE
"1272",2,8,0,FALSE
"127247",2,8,0,FALSE
"127254",2,8,0,FALSE
"127255",2,8,0,FALSE
"127294",2,8,0,FALSE
"127343",2,8,0,FALSE
"127391",2,8,0,FALSE
"127540",2,8,0,FALSE
"127579",3,23,0,FALSE
"127602",3,23,0,FALSE
"127670",2,8,0,FALSE
"127707",2,8,0,FALSE
"127731",2,8,0,FALSE
"127733",2,8,0,FALSE
"127795",2,8,0,FALSE
"127829",3,23,0,FALSE
"127833",2,8,0,FALSE
"1280",2,8,0,FALSE
"128153",2,8,0,FALSE
"128209",3,23,0,FALSE
"128229",3,23,0,FALSE
"128239",3,23,0,FALSE
"128408",3,23,0,FALSE
"128414",2,8,0,FALSE
"128434",2,8,0,FALSE
"128486",3,23,0,FALSE
"128488",2,8,0,FALSE
"128497",2,8,0,FALSE
"1285",2,8,0,FALSE
"128553",2,8,0,FALSE
"1286",2,8,0,FALSE
"128602",2,8,0,FALSE
"128611",2,8,0,FALSE
"128646",2,8,0,FALSE
"128653",3,23,0,FALSE
"128674",2,8,0,FALSE
"128710",3,23,0,FALSE
"128817",2,8,0,FALSE
"128821",2,8,0,FALSE
"128822",2,8,0,FALSE
"128859",2,8,0,FALSE
"128861",2,8,0,FALSE
"128864",3,23,0,FALSE
"128876",2,8,0,FALSE
"128954",2,8,0,FALSE
"129025",2,8,0,FALSE
"129080",2,8,0,FALSE
"129293",3,23,0,FALSE
"129446",2,8,0,FALSE
"129450",3,23,0,FALSE
"1295",2,8,0,FALSE
"129530",2,8,0,FALSE
"129607",2,8,0,FALSE
"129684",2,8,0,FALSE
"1297",3,23,0,FALSE
"129807",2,8,0,FALSE
