"gene","n_datasets_with_gene","non_imputed_First.trimester","non_imputed_Second.trimester","in_both_groups"
"1621",1,4,4,TRUE
"162333",1,4,4,TRUE
"162417",1,4,4,TRUE
"162461",1,4,4,TRUE
"162514",1,4,4,TRUE
"162515",1,4,4,TRUE
"162517",1,4,4,TRUE
"162540",1,4,4,TRUE
"162655",1,4,4,TRUE
"1628",1,4,4,TRUE
"162962",1,4,4,TRUE
"162968",1,4,4,TRUE
"162972",1,4,4,TRUE
"162993",1,4,4,TRUE
"162998",1,4,4,TRUE
"1630",1,4,4,TRUE
"163051",1,4,4,TRUE
"163131",1,4,4,TRUE
"163154",1,4,4,TRUE
"163175",1,4,4,TRUE
"163227",1,4,4,TRUE
"163255",1,4,4,TRUE
"163351",1,4,4,TRUE
"163404",1,4,4,TRUE
"163479",1,4,4,TRUE
"163589",1,4,4,TRUE
"1636",1,4,4,TRUE
"163688",1,4,4,TRUE
"163702",1,4,4,TRUE
"163747",1,4,4,TRUE
"163778",1,4,4,TRUE
"1638",1,4,4,TRUE
"163933",1,4,4,TRUE
"164045",1,4,4,TRUE
"164127",1,4,4,TRUE
"164237",1,4,4,TRUE
"164284",1,4,4,TRUE
"1643",1,4,4,TRUE
"164395",1,4,4,TRUE
"1644",1,4,4,TRUE
"1645",1,4,4,TRUE
"164592",1,4,4,TRUE
"164633",1,4,4,TRUE
"164684",1,4,4,TRUE
"164781",1,4,4,TRUE
"165082",1,4,4,TRUE
"165100",1,4,4,TRUE
"165186",1,4,4,TRUE
"165530",1,4,4,TRUE
"165545",1,4,4,TRUE
"1656",1,4,4,TRUE
"165631",1,4,4,TRUE
"165679",1,4,4,TRUE
"165721",1,4,4,TRUE
"165904",1,4,4,TRUE
"165918",1,4,4,TRUE
"166348",1,4,4,TRUE
"166378",1,4,4,TRUE
"166614",1,4,4,TRUE
"166647",1,4,4,TRUE
"166752",1,4,4,TRUE
"166863",1,4,4,TRUE
"1669",1,4,4,TRUE
"166968",1,4,4,TRUE
"166979",1,4,4,TRUE
"167",1,4,4,TRUE
"1670",1,4,4,TRUE
"1671",1,4,4,TRUE
"167691",1,4,4,TRUE
"167826",1,4,4,TRUE
"167838",1,4,4,TRUE
"168090",1,4,4,TRUE
"168391",1,4,4,TRUE
"168400",1,4,4,TRUE
"168433",1,4,4,TRUE
"168451",1,4,4,TRUE
"168455",1,4,4,TRUE
"168507",1,4,4,TRUE
"168620",1,4,4,TRUE
"168975",1,4,4,TRUE
"169026",1,4,4,TRUE
"169044",1,4,4,TRUE
"169166",1,4,4,TRUE
"169270",1,4,4,TRUE
"169436",1,4,4,TRUE
"169522",1,4,4,TRUE
"169693",1,4,4,TRUE
"169841",1,4,4,TRUE
"169966",1,4,4,TRUE
"170062",1,4,4,TRUE
"170082",1,4,4,TRUE
"170261",1,4,4,TRUE
"170302",1,4,4,TRUE
"170392",1,4,4,TRUE
"170482",1,4,4,TRUE
"170487",1,4,4,TRUE
"170572",1,4,4,TRUE
"170589",1,4,4,TRUE
"170591",1,4,4,TRUE
"170679",1,4,4,TRUE
"170680",1,4,4,TRUE
"170685",1,4,4,TRUE
"170689",1,4,4,TRUE
"170690",1,4,4,TRUE
"170691",1,4,4,TRUE
"170712",1,4,4,TRUE
"170825",1,4,4,TRUE
"170850",1,4,4,TRUE
"171024",1,4,4,TRUE
"171169",1,4,4,TRUE
"171389",1,4,4,TRUE
"171392",1,4,4,TRUE
"171482",1,4,4,TRUE
"171483",1,4,4,TRUE
"171484",1,4,4,TRUE
"1723",1,4,4,TRUE
"173",1,4,4,TRUE
"1731",1,4,4,TRUE
"1733",1,4,4,TRUE
"174",1,4,4,TRUE
"1740",1,4,4,TRUE
"1745",1,4,4,TRUE
"1746",1,4,4,TRUE
"1755",1,4,4,TRUE
"1757",1,4,4,TRUE
"1758",1,4,4,TRUE
"1759",1,4,4,TRUE
"176",1,4,4,TRUE
"1761",1,4,4,TRUE
"1767",1,4,4,TRUE
"1768",1,4,4,TRUE
"1769",1,4,4,TRUE
"1770",1,4,4,TRUE
"1773",1,4,4,TRUE
"1775",1,4,4,TRUE
"1780",1,4,4,TRUE
"1787",1,4,4,TRUE
"1791",1,4,4,TRUE
"1796",1,4,4,TRUE
"1800",1,4,4,TRUE
"1801",1,4,4,TRUE
"1807",1,4,4,TRUE
"181",1,4,4,TRUE
"1811",1,4,4,TRUE
"1812",1,4,4,TRUE
"1813",1,4,4,TRUE
"1814",1,4,4,TRUE
"1816",1,4,4,TRUE
"1821",1,4,4,TRUE
"1823",1,4,4,TRUE
"1828",1,4,4,TRUE
"183",1,4,4,TRUE
"1830",1,4,4,TRUE
"1833",1,4,4,TRUE
"1834",1,4,4,TRUE
"1840",1,4,4,TRUE
"1841",1,4,4,TRUE
"1842",1,4,4,TRUE
"1846",1,4,4,TRUE
"1849",1,4,4,TRUE
"1855",1,4,4,TRUE
"186",1,4,4,TRUE
"1889",1,4,4,TRUE
"189",1,4,4,TRUE
"1896",1,4,4,TRUE
"190",1,4,4,TRUE
"1907",1,4,4,TRUE
"1908",1,4,4,TRUE
"1917",1,4,4,TRUE
"192111",1,4,4,TRUE
"192134",1,4,4,TRUE
"192668",1,4,4,TRUE
"192670",1,4,4,TRUE
"192683",1,4,4,TRUE
"1943",1,4,4,TRUE
"1944",1,4,4,TRUE
"1946",1,4,4,TRUE
"1949",1,4,4,TRUE
"1950",1,4,4,TRUE
"1951",1,4,4,TRUE
"1953",1,4,4,TRUE
"1954",1,4,4,TRUE
"195814",1,4,4,TRUE
"195828",1,4,4,TRUE
"1960",1,4,4,TRUE
"196051",1,4,4,TRUE
"1961",1,4,4,TRUE
"196264",1,4,4,TRUE
"196374",1,4,4,TRUE
"196385",1,4,4,TRUE
"196394",1,4,4,TRUE
"196446",1,4,4,TRUE
"196472",1,4,4,TRUE
"196477",1,4,4,TRUE
"196500",1,4,4,TRUE
"196541",1,4,4,TRUE
"196792",1,4,4,TRUE
"196951",1,4,4,TRUE
"197",1,4,4,TRUE
"197021",1,4,4,TRUE
"197135",1,4,4,TRUE
"197320",1,4,4,TRUE
"197322",1,4,4,TRUE
"197342",1,4,4,TRUE
"197358",1,4,4,TRUE
"197407",1,4,4,TRUE
"198437",1,4,4,TRUE
"1990",1,4,4,TRUE
"1991",1,4,4,TRUE
"1993",1,4,4,TRUE
"1995",1,4,4,TRUE
"1996",1,4,4,TRUE
"199675",1,4,4,TRUE
"199699",1,4,4,TRUE
"199713",1,4,4,TRUE
"199720",1,4,4,TRUE
"199731",1,4,4,TRUE
"199786",1,4,4,TRUE
"199920",1,4,4,TRUE
"199953",1,4,4,TRUE
"199964",1,4,4,TRUE
"199974",1,4,4,TRUE
"200010",1,4,4,TRUE
"200035",1,4,4,TRUE
"200150",1,4,4,TRUE
"200159",1,4,4,TRUE
"200162",1,4,4,TRUE
"200172",1,4,4,TRUE
"200232",1,4,4,TRUE
"200315",1,4,4,TRUE
"200373",1,4,4,TRUE
"2004",1,4,4,TRUE
"200403",1,4,4,TRUE
"200407",1,4,4,TRUE
"200424",1,4,4,TRUE
"2005",1,4,4,TRUE
"200504",1,4,4,TRUE
"200523",1,4,4,TRUE
"200558",1,4,4,TRUE
"200576",1,4,4,TRUE
"200634",1,4,4,TRUE
"200765",1,4,4,TRUE
"200844",1,4,4,TRUE
"200879",1,4,4,TRUE
"200931",1,4,4,TRUE
"200958",1,4,4,TRUE
"200959",1,4,4,TRUE
"201140",1,4,4,TRUE
"201181",1,4,4,TRUE
"201191",1,4,4,TRUE
"201229",1,4,4,TRUE
"201292",1,4,4,TRUE
"201299",1,4,4,TRUE
"2013",1,4,4,TRUE
"201305",1,4,4,TRUE
"201456",1,4,4,TRUE
"2015",1,4,4,TRUE
"201514",1,4,4,TRUE
"2016",1,4,4,TRUE
"201625",1,4,4,TRUE
"201627",1,4,4,TRUE
"201780",1,4,4,TRUE
"201798",1,4,4,TRUE
"2019",1,4,4,TRUE
"2020",1,4,4,TRUE
"202309",1,4,4,TRUE
"202374",1,4,4,TRUE
"202500",1,4,4,TRUE
"202559",1,4,4,TRUE
"2026",1,4,4,TRUE
"202865",1,4,4,TRUE
"202915",1,4,4,TRUE
"2030",1,4,4,TRUE
"203054",1,4,4,TRUE
"203062",1,4,4,TRUE
"203074",1,4,4,TRUE
"203076",1,4,4,TRUE
"203102",1,4,4,TRUE
"203190",1,4,4,TRUE
"203413",1,4,4,TRUE
"203430",1,4,4,TRUE
"2035",1,4,4,TRUE
"203523",1,4,4,TRUE
"2038",1,4,4,TRUE
"203859",1,4,4,TRUE
"2039",1,4,4,TRUE
"204219",1,4,4,TRUE
"2044",1,4,4,TRUE
"204474",1,4,4,TRUE
"2045",1,4,4,TRUE
"2047",1,4,4,TRUE
"204801",1,4,4,TRUE
"204851",1,4,4,TRUE
"204962",1,4,4,TRUE
"2051",1,4,4,TRUE
"205147",1,4,4,TRUE
"2056",1,4,4,TRUE
"205717",1,4,4,TRUE
"2066",1,4,4,TRUE
"2069",1,4,4,TRUE
"2070",1,4,4,TRUE
"2072",1,4,4,TRUE
"2078",1,4,4,TRUE
"208",1,4,4,TRUE
"2081",1,4,4,TRUE
"2099",1,4,4,TRUE
"2100",1,4,4,TRUE
"2103",1,4,4,TRUE
"2115",1,4,4,TRUE
"2121",1,4,4,TRUE
"2128",1,4,4,TRUE
"2134",1,4,4,TRUE
"2138",1,4,4,TRUE
"2139",1,4,4,TRUE
"2145",1,4,4,TRUE
"2147",1,4,4,TRUE
"2151",1,4,4,TRUE
"2155",1,4,4,TRUE
"2157",1,4,4,TRUE
"2158",1,4,4,TRUE
"2160",1,4,4,TRUE
"2161",1,4,4,TRUE
"2165",1,4,4,TRUE
"2168",1,4,4,TRUE
"2169",1,4,4,TRUE
"2172",1,4,4,TRUE
"2173",1,4,4,TRUE
"2175",1,4,4,TRUE
"2176",1,4,4,TRUE
"218",1,4,4,TRUE
"2187",1,4,4,TRUE
"2188",1,4,4,TRUE
"219287",1,4,4,TRUE
"219293",1,4,4,TRUE
"219409",1,4,4,TRUE
"219527",1,4,4,TRUE
"219537",1,4,4,TRUE
"219539",1,4,4,TRUE
"219557",1,4,4,TRUE
"219578",1,4,4,TRUE
"2196",1,4,4,TRUE
"219621",1,4,4,TRUE
"219670",1,4,4,TRUE
"219681",1,4,4,TRUE
"219770",1,4,4,TRUE
"219790",1,4,4,TRUE
"219793",1,4,4,TRUE
"219855",1,4,4,TRUE
"219899",1,4,4,TRUE
"219938",1,4,4,TRUE
"219970",1,4,4,TRUE
"219990",1,4,4,TRUE
"219995",1,4,4,TRUE
"220004",1,4,4,TRUE
"220047",1,4,4,TRUE
"220082",1,4,4,TRUE
"220108",1,4,4,TRUE
"220136",1,4,4,TRUE
"220202",1,4,4,TRUE
"220213",1,4,4,TRUE
"220296",1,4,4,TRUE
"220359",1,4,4,TRUE
"220382",1,4,4,TRUE
"2204",1,4,4,TRUE
"220416",1,4,4,TRUE
"2205",1,4,4,TRUE
"2206",1,4,4,TRUE
"2208",1,4,4,TRUE
"220963",1,4,4,TRUE
"220965",1,4,4,TRUE
"221002",1,4,4,TRUE
"221044",1,4,4,TRUE
"221074",1,4,4,TRUE
"221091",1,4,4,TRUE
"221184",1,4,4,TRUE
"221188",1,4,4,TRUE
"221191",1,4,4,TRUE
"221223",1,4,4,TRUE
"221264",1,4,4,TRUE
"221336",1,4,4,TRUE
"221391",1,4,4,TRUE
"221393",1,4,4,TRUE
"221409",1,4,4,TRUE
"221421",1,4,4,TRUE
"221424",1,4,4,TRUE
"221476",1,4,4,TRUE
"221481",1,4,4,TRUE
"221527",1,4,4,TRUE
"221656",1,4,4,TRUE
"221662",1,4,4,TRUE
"221687",1,4,4,TRUE
"221692",1,4,4,TRUE
"221711",1,4,4,TRUE
"221749",1,4,4,TRUE
"221806",1,4,4,TRUE
"221823",1,4,4,TRUE
"221833",1,4,4,TRUE
"221935",1,4,4,TRUE
"221938",1,4,4,TRUE
"2220",1,4,4,TRUE
"222008",1,4,4,TRUE
"222171",1,4,4,TRUE
"222183",1,4,4,TRUE
"222234",1,4,4,TRUE
"222235",1,4,4,TRUE
"222255",1,4,4,TRUE
"222256",1,4,4,TRUE
"222487",1,4,4,TRUE
"222537",1,4,4,TRUE
"222545",1,4,4,TRUE
"222553",1,4,4,TRUE
"222642",1,4,4,TRUE
"222659",1,4,4,TRUE
"222662",1,4,4,TRUE
"222663",1,4,4,TRUE
"222696",1,4,4,TRUE
"222698",1,4,4,TRUE
"222826",1,4,4,TRUE
"222865",1,4,4,TRUE
"222894",1,4,4,TRUE
"222950",1,4,4,TRUE
"223075",1,4,4,TRUE
"223117",1,4,4,TRUE
"2232",1,4,4,TRUE
"2243",1,4,4,TRUE
"2244",1,4,4,TRUE
"2246",1,4,4,TRUE
"2248",1,4,4,TRUE
"2249",1,4,4,TRUE
"225",1,4,4,TRUE
"2250",1,4,4,TRUE
"2251",1,4,4,TRUE
"2252",1,4,4,TRUE
"2253",1,4,4,TRUE
"2255",1,4,4,TRUE
"2256",1,4,4,TRUE
"225689",1,4,4,TRUE
"2259",1,4,4,TRUE
"2260",1,4,4,TRUE
"2263",1,4,4,TRUE
"2264",1,4,4,TRUE
"2266",1,4,4,TRUE
"22797",1,4,4,TRUE
"22802",1,4,4,TRUE
"22821",1,4,4,TRUE
"22829",1,4,4,TRUE
"22843",1,4,4,TRUE
"22844",1,4,4,TRUE
"22854",1,4,4,TRUE
"22861",1,4,4,TRUE
"22865",1,4,4,TRUE
"22866",1,4,4,TRUE
"22869",1,4,4,TRUE
"22872",1,4,4,TRUE
"22873",1,4,4,TRUE
"22877",1,4,4,TRUE
"22890",1,4,4,TRUE
"22891",1,4,4,TRUE
"22895",1,4,4,TRUE
"22899",1,4,4,TRUE
"229",1,4,4,TRUE
"2290",1,4,4,TRUE
"22901",1,4,4,TRUE
"22917",1,4,4,TRUE
"22944",1,4,4,TRUE
"22953",1,4,4,TRUE
"22983",1,4,4,TRUE
"22986",1,4,4,TRUE
"22987",1,4,4,TRUE
"22989",1,4,4,TRUE
"2299",1,4,4,TRUE
"22996",1,4,4,TRUE
"22997",1,4,4,TRUE
"22999",1,4,4,TRUE
"2300",1,4,4,TRUE
"23007",1,4,4,TRUE
"2301",1,4,4,TRUE
"23015",1,4,4,TRUE
"23017",1,4,4,TRUE
"2302",1,4,4,TRUE
"23025",1,4,4,TRUE
"23026",1,4,4,TRUE
"23036",1,4,4,TRUE
"23038",1,4,4,TRUE
"2304",1,4,4,TRUE
"23040",1,4,4,TRUE
"23043",1,4,4,TRUE
"23046",1,4,4,TRUE
"2306",1,4,4,TRUE
"23072",1,4,4,TRUE
"23076",1,4,4,TRUE
"23091",1,4,4,TRUE
"23101",1,4,4,TRUE
"23109",1,4,4,TRUE
"23114",1,4,4,TRUE
"2312",1,4,4,TRUE
"23120",1,4,4,TRUE
"23125",1,4,4,TRUE
"23133",1,4,4,TRUE
"23143",1,4,4,TRUE
"23149",1,4,4,TRUE
"2315",1,4,4,TRUE
"23150",1,4,4,TRUE
"23160",1,4,4,TRUE
"23176",1,4,4,TRUE
"23186",1,4,4,TRUE
"23195",1,4,4,TRUE
"23205",1,4,4,TRUE
"23209",1,4,4,TRUE
"2321",1,4,4,TRUE
"23217",1,4,4,TRUE
"2322",1,4,4,TRUE
"23220",1,4,4,TRUE
"23229",1,4,4,TRUE
"2323",1,4,4,TRUE
"23237",1,4,4,TRUE
"23241",1,4,4,TRUE
"23244",1,4,4,TRUE
"23245",1,4,4,TRUE
"23250",1,4,4,TRUE
"23251",1,4,4,TRUE
"23252",1,4,4,TRUE
"23255",1,4,4,TRUE
"23262",1,4,4,TRUE
"23263",1,4,4,TRUE
"23264",1,4,4,TRUE
"23268",1,4,4,TRUE
"23270",1,4,4,TRUE
"2328",1,4,4,TRUE
"23281",1,4,4,TRUE
"23288",1,4,4,TRUE
"23305",1,4,4,TRUE
"23314",1,4,4,TRUE
"23316",1,4,4,TRUE
"2332",1,4,4,TRUE
"23322",1,4,4,TRUE
"23329",1,4,4,TRUE
"23334",1,4,4,TRUE
"23345",1,4,4,TRUE
"23349",1,4,4,TRUE
"23367",1,4,4,TRUE
"23373",1,4,4,TRUE
"23397",1,4,4,TRUE
"23410",1,4,4,TRUE
"23415",1,4,4,TRUE
"23416",1,4,4,TRUE
"23418",1,4,4,TRUE
"23430",1,4,4,TRUE
"23432",1,4,4,TRUE
"23436",1,4,4,TRUE
"23439",1,4,4,TRUE
"23440",1,4,4,TRUE
"2346",1,4,4,TRUE
"23467",1,4,4,TRUE
"23495",1,4,4,TRUE
"23504",1,4,4,TRUE
"23519",1,4,4,TRUE
"2352",1,4,4,TRUE
"23522",1,4,4,TRUE
"23532",1,4,4,TRUE
"23533",1,4,4,TRUE
"23538",1,4,4,TRUE
"23539",1,4,4,TRUE
"23541",1,4,4,TRUE
"23542",1,4,4,TRUE
"23544",1,4,4,TRUE
"23546",1,4,4,TRUE
"23547",1,4,4,TRUE
"23551",1,4,4,TRUE
"2356",1,4,4,TRUE
"23563",1,4,4,TRUE
"23567",1,4,4,TRUE
"23569",1,4,4,TRUE
"23581",1,4,4,TRUE
"23598",1,4,4,TRUE
"23601",1,4,4,TRUE
"23604",1,4,4,TRUE
"23617",1,4,4,TRUE
"23619",1,4,4,TRUE
"23620",1,4,4,TRUE
"23624",1,4,4,TRUE
"23626",1,4,4,TRUE
"23632",1,4,4,TRUE
"23639",1,4,4,TRUE
"23641",1,4,4,TRUE
"23647",1,4,4,TRUE
"23657",1,4,4,TRUE
"23671",1,4,4,TRUE
"23676",1,4,4,TRUE
"23683",1,4,4,TRUE
"23704",1,4,4,TRUE
"23732",1,4,4,TRUE
"23742",1,4,4,TRUE
"23743",1,4,4,TRUE
"23746",1,4,4,TRUE
"23759",1,4,4,TRUE
"23769",1,4,4,TRUE
"23774",1,4,4,TRUE
"238",1,4,4,TRUE
"239",1,4,4,TRUE
"24",1,4,4,TRUE
"240",1,4,4,TRUE
"24141",1,4,4,TRUE
"242",1,4,4,TRUE
"245711",1,4,4,TRUE
"245802",1,4,4,TRUE
"245806",1,4,4,TRUE
"245932",1,4,4,TRUE
"245934",1,4,4,TRUE
"245937",1,4,4,TRUE
"245938",1,4,4,TRUE
"246",1,4,4,TRUE
"246176",1,4,4,TRUE
"246213",1,4,4,TRUE
"246269",1,4,4,TRUE
"246329",1,4,4,TRUE
"246330",1,4,4,TRUE
"246744",1,4,4,TRUE
"248",1,4,4,TRUE
"2488",1,4,4,TRUE
"2491",1,4,4,TRUE
"2492",1,4,4,TRUE
"2494",1,4,4,TRUE
"251",1,4,4,TRUE
"2515",1,4,4,TRUE
"2516",1,4,4,TRUE
"2520",1,4,4,TRUE
"2523",1,4,4,TRUE
"2524",1,4,4,TRUE
"2525",1,4,4,TRUE
"2527",1,4,4,TRUE
"252884",1,4,4,TRUE
"2529",1,4,4,TRUE
"252983",1,4,4,TRUE
"253012",1,4,4,TRUE
"253017",1,4,4,TRUE
"253190",1,4,4,TRUE
"253430",1,4,4,TRUE
"253512",1,4,4,TRUE
"253559",1,4,4,TRUE
"253635",1,4,4,TRUE
"253639",1,4,4,TRUE
"253650",1,4,4,TRUE
"2538",1,4,4,TRUE
"253982",1,4,4,TRUE
"254013",1,4,4,TRUE
"254042",1,4,4,TRUE
"254050",1,4,4,TRUE
"254122",1,4,4,TRUE
"254158",1,4,4,TRUE
"254173",1,4,4,TRUE
"254187",1,4,4,TRUE
"254240",1,4,4,TRUE
"254268",1,4,4,TRUE
"2543",1,4,4,TRUE
"254394",1,4,4,TRUE
"254439",1,4,4,TRUE
"254528",1,4,4,TRUE
"254773",1,4,4,TRUE
"254778",1,4,4,TRUE
"254827",1,4,4,TRUE
"254956",1,4,4,TRUE
"2550",1,4,4,TRUE
"255022",1,4,4,TRUE
"255027",1,4,4,TRUE
"255043",1,4,4,TRUE
"255057",1,4,4,TRUE
"255061",1,4,4,TRUE
"255101",1,4,4,TRUE
"255119",1,4,4,TRUE
"255220",1,4,4,TRUE
"255275",1,4,4,TRUE
"255374",1,4,4,TRUE
"2554",1,4,4,TRUE
"255403",1,4,4,TRUE
"255411",1,4,4,TRUE
"255426",1,4,4,TRUE
"2555",1,4,4,TRUE
"2556",1,4,4,TRUE
"255626",1,4,4,TRUE
"255631",1,4,4,TRUE
"2557",1,4,4,TRUE
"255738",1,4,4,TRUE
"255762",1,4,4,TRUE
"255798",1,4,4,TRUE
"2558",1,4,4,TRUE
"255928",1,4,4,TRUE
"256006",1,4,4,TRUE
"256076",1,4,4,TRUE
"2561",1,4,4,TRUE
"256130",1,4,4,TRUE
"256158",1,4,4,TRUE
"256223",1,4,4,TRUE
"256227",1,4,4,TRUE
"2563",1,4,4,TRUE
"256302",1,4,4,TRUE
"256309",1,4,4,TRUE
"256329",1,4,4,TRUE
"256369",1,4,4,TRUE
"256380",1,4,4,TRUE
"256472",1,4,4,TRUE
"2565",1,4,4,TRUE
"256536",1,4,4,TRUE
"2566",1,4,4,TRUE
"256646",1,4,4,TRUE
"2567",1,4,4,TRUE
"256710",1,4,4,TRUE
"256764",1,4,4,TRUE
"2568",1,4,4,TRUE
"256815",1,4,4,TRUE
"256957",1,4,4,TRUE
"256979",1,4,4,TRUE
"257",1,4,4,TRUE
"2570",1,4,4,TRUE
"257000",1,4,4,TRUE
"257062",1,4,4,TRUE
"257101",1,4,4,TRUE
"257144",1,4,4,TRUE
"257169",1,4,4,TRUE
"257177",1,4,4,TRUE
"257194",1,4,4,TRUE
"2572",1,4,4,TRUE
"257240",1,4,4,TRUE
"257407",1,4,4,TRUE
"25758",1,4,4,TRUE
"257629",1,4,4,TRUE
"25763",1,4,4,TRUE
"25769",1,4,4,TRUE
"25770",1,4,4,TRUE
"25774",1,4,4,TRUE
"25790",1,4,4,TRUE
"25791",1,4,4,TRUE
"25792",1,4,4,TRUE
"25794",1,4,4,TRUE
"258",1,4,4,TRUE
"258010",1,4,4,TRUE
"25803",1,4,4,TRUE
"25806",1,4,4,TRUE
"25817",1,4,4,TRUE
"25818",1,4,4,TRUE
"25823",1,4,4,TRUE
"2583",1,4,4,TRUE
"25830",1,4,4,TRUE
"25834",1,4,4,TRUE
"25837",1,4,4,TRUE
"25861",1,4,4,TRUE
"2587",1,4,4,TRUE
"25871",1,4,4,TRUE
"25876",1,4,4,TRUE
"25885",1,4,4,TRUE
"25894",1,4,4,TRUE
"25898",1,4,4,TRUE
"259",1,4,4,TRUE
"259173",1,4,4,TRUE
"259197",1,4,4,TRUE
"259232",1,4,4,TRUE
"259236",1,4,4,TRUE
"259239",1,4,4,TRUE
"25924",1,4,4,TRUE
"259240",1,4,4,TRUE
"259249",1,4,4,TRUE
"25928",1,4,4,TRUE
"259282",1,4,4,TRUE
"259285",1,4,4,TRUE
"259286",1,4,4,TRUE
"259287",1,4,4,TRUE
"259296",1,4,4,TRUE
"259307",1,4,4,TRUE
"259308",1,4,4,TRUE
"25939",1,4,4,TRUE
"2595",1,4,4,TRUE
"25956",1,4,4,TRUE
"25961",1,4,4,TRUE
"25992",1,4,4,TRUE
"26005",1,4,4,TRUE
"26011",1,4,4,TRUE
"26030",1,4,4,TRUE
"26033",1,4,4,TRUE
"26038",1,4,4,TRUE
"260425",1,4,4,TRUE
"260429",1,4,4,TRUE
"260434",1,4,4,TRUE
"260436",1,4,4,TRUE
"26045",1,4,4,TRUE
"26049",1,4,4,TRUE
"26050",1,4,4,TRUE
"26052",1,4,4,TRUE
"26059",1,4,4,TRUE
"26074",1,4,4,TRUE
"26084",1,4,4,TRUE
"26085",1,4,4,TRUE
"26086",1,4,4,TRUE
"26093",1,4,4,TRUE
"26095",1,4,4,TRUE
"26103",1,4,4,TRUE
"26146",1,4,4,TRUE
"26150",1,4,4,TRUE
"26154",1,4,4,TRUE
"26160",1,4,4,TRUE
"26164",1,4,4,TRUE
"26166",1,4,4,TRUE
"26167",1,4,4,TRUE
"26168",1,4,4,TRUE
"261729",1,4,4,TRUE
"261734",1,4,4,TRUE
"26188",1,4,4,TRUE
"26189",1,4,4,TRUE
"26191",1,4,4,TRUE
"2620",1,4,4,TRUE
"26211",1,4,4,TRUE
"26212",1,4,4,TRUE
"26219",1,4,4,TRUE
"26228",1,4,4,TRUE
"2623",1,4,4,TRUE
"26230",1,4,4,TRUE
"26235",1,4,4,TRUE
"26239",1,4,4,TRUE
"26245",1,4,4,TRUE
"26246",1,4,4,TRUE
"26248",1,4,4,TRUE
"26251",1,4,4,TRUE
"26253",1,4,4,TRUE
"26254",1,4,4,TRUE
"26256",1,4,4,TRUE
"26257",1,4,4,TRUE
"2626",1,4,4,TRUE
"26261",1,4,4,TRUE
"26267",1,4,4,TRUE
"26280",1,4,4,TRUE
"26281",1,4,4,TRUE
"26285",1,4,4,TRUE
"26287",1,4,4,TRUE
"26290",1,4,4,TRUE
"26291",1,4,4,TRUE
"26298",1,4,4,TRUE
"26330",1,4,4,TRUE
"26333",1,4,4,TRUE
"26338",1,4,4,TRUE
"26339",1,4,4,TRUE
"2636",1,4,4,TRUE
"2637",1,4,4,TRUE
"2638",1,4,4,TRUE
"2641",1,4,4,TRUE
"2642",1,4,4,TRUE
"2645",1,4,4,TRUE
"2646",1,4,4,TRUE
"26469",1,4,4,TRUE
"26476",1,4,4,TRUE
"2649",1,4,4,TRUE
"26493",1,4,4,TRUE
"26494",1,4,4,TRUE
"26496",1,4,4,TRUE
"26497",1,4,4,TRUE
"265",1,4,4,TRUE
"26503",1,4,4,TRUE
"26507",1,4,4,TRUE
"26517",1,4,4,TRUE
"26526",1,4,4,TRUE
"26529",1,4,4,TRUE
"26531",1,4,4,TRUE
"26532",1,4,4,TRUE
"26538",1,4,4,TRUE
"26539",1,4,4,TRUE
"26548",1,4,4,TRUE
"26576",1,4,4,TRUE
"26579",1,4,4,TRUE
"2658",1,4,4,TRUE
"26595",1,4,4,TRUE
"266",1,4,4,TRUE
"2660",1,4,4,TRUE
"2661",1,4,4,TRUE
"2662",1,4,4,TRUE
"26648",1,4,4,TRUE
"26658",1,4,4,TRUE
"26659",1,4,4,TRUE
"266629",1,4,4,TRUE
"26664",1,4,4,TRUE
"266722",1,4,4,TRUE
"266727",1,4,4,TRUE
"266743",1,4,4,TRUE
"2668",1,4,4,TRUE
"26689",1,4,4,TRUE
"26692",1,4,4,TRUE
"266977",1,4,4,TRUE
"2670",1,4,4,TRUE
"267012",1,4,4,TRUE
"26707",1,4,4,TRUE
"2671",1,4,4,TRUE
"26716",1,4,4,TRUE
"2672",1,4,4,TRUE
"2674",1,4,4,TRUE
"26740",1,4,4,TRUE
"2676",1,4,4,TRUE
"268",1,4,4,TRUE
"2681",1,4,4,TRUE
"2686",1,4,4,TRUE
"2687",1,4,4,TRUE
"269",1,4,4,TRUE
"2691",1,4,4,TRUE
"2692",1,4,4,TRUE
"2693",1,4,4,TRUE
"2694",1,4,4,TRUE
"2695",1,4,4,TRUE
"26952",1,4,4,TRUE
"2696",1,4,4,TRUE
"26996",1,4,4,TRUE
"26998",1,4,4,TRUE
"27",1,4,4,TRUE
"270",1,4,4,TRUE
"27006",1,4,4,TRUE
"27012",1,4,4,TRUE
"27019",1,4,4,TRUE
"27022",1,4,4,TRUE
"27023",1,4,4,TRUE
"2703",1,4,4,TRUE
"27033",1,4,4,TRUE
"27035",1,4,4,TRUE
"27036",1,4,4,TRUE
"27037",1,4,4,TRUE
"27039",1,4,4,TRUE
"2705",1,4,4,TRUE
"2707",1,4,4,TRUE
"27085",1,4,4,TRUE
"27087",1,4,4,TRUE
"2709",1,4,4,TRUE
"27091",1,4,4,TRUE
"27092",1,4,4,TRUE
"27097",1,4,4,TRUE
"271",1,4,4,TRUE
"27112",1,4,4,TRUE
"2712",1,4,4,TRUE
"27120",1,4,4,TRUE
