"ENTREZID","SYMBOL","GENENAME","logFC","AveExpr","t","P.Value","adj.P.Val","B","trim_termSecond.Trimester...trim_termFirst.Trimester","First.Trimester_Average","Second.Trimester_Average"
9037,"SEMA5A","semaphorin 5A",-1.08672274316321,6.76246767165574,-5.68783418404284,1.11057657042615e-05,0.000552859751680692,3.42995106071841,-1,7.20658165071592,6.12096970190214
9071,"CLDN10","claudin 10",-1.61006326888101,6.15749363654286,-4.60001821462287,0.000147298653065476,0.00299977598479412,0.919344356411092,-1,6.81923369301734,5.20164688830194
90865,"IL33","interleukin 33",1.13582419803245,5.06207479464921,3.97878403623264,0.000660065811533947,0.00794353013241171,-0.52910166150172,1,4.5981189574223,5.73223322619919
90952,"ESAM","endothelial cell adhesion molecule",1.12135303290448,7.10923136651807,7.84642700633456,9.63714890724881e-08,2.871445206026e-05,8.02345325769461,1,6.65274145334985,7.76860568553883
9120,"SLC16A6","solute carrier family 16 member 6",-1.89395553586069,4.17402355851296,-4.67692506203832,0.000122389848496871,0.00268370207834968,1.09887678784899,-1,4.95262943635542,3.04937062385161
9122,"SLC16A4","solute carrier family 16 member 4",1.08800652854622,7.82289278382628,4.5624683126113,0.000161255134652855,0.00318439598752583,0.831652081144242,1,7.38028182722439,8.46221972114011
91937,"TIMD4","T cell immunoglobulin and mucin domain containing 4",1.33258567390443,4.63745404688053,4.99158849440515,5.75244019584784e-05,0.00165554209246963,1.83147612554514,1,4.09229927921592,5.42489982239608
92737,"DNER","delta/notch like EGF repeat containing",-2.4804770568023,4.56580726034972,-3.59507466665417,0.00165848365504135,0.0149211977507961,-1.41197478466072,-1,5.58336081648792,3.09600767926121
93099,"DMKN","dermokine",-1.57909536634218,4.55785908155194,-3.22023011691041,0.00402592889936753,0.0270007763754007,-2.25401686893302,-1,5.20575562434915,3.62200851973374
9332,"CD163","CD163 molecule",1.2885868910088,7.48681570690241,4.51015628262621,0.000182942846948561,0.00347060395320674,0.70946160944844,1,6.95763769056789,8.25118395271894
9365,"KL","klotho",1.57892886284755,5.41405341821905,5.47878556159693,1.81152282401864e-05,0.000767850709988319,2.95430009651977,1,4.76987168167385,6.34453814878434
9388,"LIPG","lipase G, endothelial type",1.38335040252434,8.45844998565614,3.82413554898548,0.000957896419411599,0.0102796288949674,-0.886769725151559,1,7.89179077106004,9.27695774007272
94015,"TTYH2","tweety family member 2",1.03533851603905,5.46186315232522,6.68464052869105,1.15205571291419e-06,0.00013262386817815,5.62971429567946,1,5.03801842316142,6.07408331667294
948,"CD36","CD36 molecule (CD36 blood group)",1.72706745889447,7.89872794582051,4.39673974082943,0.000240562486784048,0.00416718039840037,0.444526733817361,1,7.19480787474948,8.91550138181198
949,"SCARB1","scavenger receptor class B member 1",1.11644565084138,6.93963364525459,6.73017927802493,1.04179068884176e-06,0.000124915703290339,5.72716219155494,1,6.48468192969126,7.59678612329051
9843,"HEPH","hephaestin",-1.64545338242654,4.04670399317284,-3.66882504300023,0.00139041977533048,0.0132011691977371,-1.24358066868294,-1,4.72081911914573,3.07298214454533
9914,"ATP2C2","ATPase secretory pathway Ca2+ transporting 2",-1.43957309220631,5.29319438526835,-4.71122309474978,0.000112693515593991,0.00255973466306037,1.17890070702876,-1,5.88259300173563,4.44184082814894
